"studyName","Name","Latitude (º)","Longitude (º)","Grid code","Notes"
"Sampling Grid",735.100,-64.1822,-62.10319,2,
"Sampling Grid",735.150,-64.15383,-62.18285,2,
"Sampling Grid",735.200,-64.12541,-62.26235,2,
"Sampling Grid",735.250,-64.09695,-62.34169,2,
"Sampling Grid",735.300,-64.06844,-62.42087,2,
"Sampling Grid",735.350,-64.03989,-62.49988,2,
"Sampling Grid",735.400,-64.0113,-62.57873,2,
"Sampling Grid",735.450,-63.98266,-62.65742,2,
"Sampling Grid",735.500,-63.95399,-62.73595,2,
"Sampling Grid",735.550,-63.92526,-62.81432,2,
"Sampling Grid",735.600,-63.8965,-62.89253,2,
"Sampling Grid",735.650,-63.8677,-62.97058,2,
"Sampling Grid",735.700,-63.83885,-63.04847,2,
"Sampling Grid",735.750,-63.80996,-63.1262,2,
"Sampling Grid",735.800,-63.78103,-63.20378,2,
"Sampling Grid",735.850,-63.75205,-63.28119,2,
"Sampling Grid",735.900,-63.72304,-63.35844,2,
"Sampling Grid",735.950,-63.69398,-63.43554,2,
"Sampling Grid",735.100,-63.66489,-63.51248,2,
"Sampling Grid",735.105,-63.63575,-63.58926,2,
"Sampling Grid",735.110,-63.60657,-63.66588,2,
"Sampling Grid",735.115,-63.57735,-63.74235,2,
"Sampling Grid",735.120,-63.54809,-63.81866,2,
"Sampling Grid",735.125,-63.51879,-63.89481,2,
"Sampling Grid",735.130,-63.48945,-63.97081,2,
"Sampling Grid",735.135,-63.46007,-64.04665,2,
"Sampling Grid",735.140,-63.43065,-64.12233,2,
"Sampling Grid",735.145,-63.40118,-64.19786,2,
"Sampling Grid",735.150,-63.37168,-64.27324,2,
"Sampling Grid",735.155,-63.34214,-64.34846,2,
"Sampling Grid",735.160,-63.31256,-64.42352,2,
"Sampling Grid",735.165,-63.28295,-64.49843,2,
"Sampling Grid",735.170,-63.25329,-64.57319,2,
"Sampling Grid",735.175,-63.22359,-64.6478,2,
"Sampling Grid",735.180,-63.19386,-64.72225,2,
"Sampling Grid",735.185,-63.16408,-64.79655,2,
"Sampling Grid",735.190,-63.13427,-64.87069,2,
"Sampling Grid",735.195,-63.10442,-64.94469,2,
"Sampling Grid",735.200,-63.07453,-65.01853,2,
"Sampling Grid",740.000,-64.20396,-61.8785,2,
"Sampling Grid",740.500,-64.17571,-61.95846,2,
"Sampling Grid",740.100,-64.14741,-62.03825,2,
"Sampling Grid",740.150,-64.11907,-62.11788,2,
"Sampling Grid",740.200,-64.09069,-62.19734,2,
"Sampling Grid",740.250,-64.06226,-62.27665,2,
"Sampling Grid",740.300,-64.03379,-62.35579,2,
"Sampling Grid",740.350,-64.00528,-62.43478,2,
"Sampling Grid",740.400,-63.97672,-62.5136,2,
"Sampling Grid",740.450,-63.94812,-62.59226,2,
"Sampling Grid",740.500,-63.91948,-62.67076,2,
"Sampling Grid",740.550,-63.89079,-62.7491,2,
"Sampling Grid",740.600,-63.86206,-62.82728,2,
"Sampling Grid",740.650,-63.83329,-62.9053,2,
"Sampling Grid",740.700,-63.80448,-62.98316,2,
"Sampling Grid",740.750,-63.77563,-63.06087,2,
"Sampling Grid",740.800,-63.74673,-63.13841,2,
"Sampling Grid",740.850,-63.71779,-63.2158,2,
"Sampling Grid",740.900,-63.68881,-63.29302,2,
"Sampling Grid",740.950,-63.65979,-63.37009,2,
"Sampling Grid",740.100,-63.63073,-63.44701,2,
"Sampling Grid",740.105,-63.60163,-63.52376,2,
"Sampling Grid",740.110,-63.57248,-63.60036,2,
"Sampling Grid",740.115,-63.5433,-63.6768,2,
"Sampling Grid",740.120,-63.51407,-63.75309,2,
"Sampling Grid",740.125,-63.48481,-63.82922,2,
"Sampling Grid",740.130,-63.4555,-63.90519,2,
"Sampling Grid",740.135,-63.42615,-63.98101,2,
"Sampling Grid",740.140,-63.39677,-64.05667,2,
"Sampling Grid",740.145,-63.36734,-64.13218,2,
"Sampling Grid",740.150,-63.33787,-64.20754,2,
"Sampling Grid",740.155,-63.30837,-64.28274,2,
"Sampling Grid",740.160,-63.27882,-64.35779,2,
"Sampling Grid",740.165,-63.24924,-64.43268,2,
"Sampling Grid",740.170,-63.21962,-64.50742,2,
"Sampling Grid",740.175,-63.18996,-64.582,2,
"Sampling Grid",740.180,-63.16025,-64.65644,2,
"Sampling Grid",740.185,-63.13051,-64.73072,2,
"Sampling Grid",740.190,-63.10074,-64.80485,2,
"Sampling Grid",740.195,-63.07092,-64.87882,2,
"Sampling Grid",740.200,-63.04107,-64.95265,2,
"Sampling Grid",745.000,-64.16908,-61.8138,2,
"Sampling Grid",745.500,-64.14086,-61.89372,2,
"Sampling Grid",745.100,-64.1126,-61.97347,2,
"Sampling Grid",745.150,-64.08429,-62.05307,2,
"Sampling Grid",745.200,-64.05594,-62.1325,2,
"Sampling Grid",745.250,-64.02755,-62.21177,2,
"Sampling Grid",745.300,-63.99912,-62.29088,2,
"Sampling Grid",745.350,-63.97064,-62.36983,2,
"Sampling Grid",745.400,-63.94212,-62.44862,2,
"Sampling Grid",745.450,-63.91355,-62.52725,2,
"Sampling Grid",745.500,-63.88494,-62.60572,2,
"Sampling Grid",745.550,-63.85629,-62.68403,2,
"Sampling Grid",745.600,-63.8276,-62.76218,2,
"Sampling Grid",745.650,-63.79886,-62.84018,2,
"Sampling Grid",745.700,-63.77009,-62.91801,2,
"Sampling Grid",745.750,-63.74127,-62.99569,2,
"Sampling Grid",745.800,-63.7124,-63.0732,2,
"Sampling Grid",745.850,-63.6835,-63.15056,2,
"Sampling Grid",745.900,-63.65456,-63.22776,2,
"Sampling Grid",745.950,-63.62557,-63.30481,2,
"Sampling Grid",745.100,-63.59654,-63.38169,2,
"Sampling Grid",745.105,-63.56747,-63.45842,2,
"Sampling Grid",745.110,-63.53836,-63.535,2,
"Sampling Grid",745.115,-63.50921,-63.61142,2,
"Sampling Grid",745.120,-63.48002,-63.68768,2,
"Sampling Grid",745.125,-63.45079,-63.76378,2,
"Sampling Grid",745.130,-63.42152,-63.83974,2,
"Sampling Grid",745.135,-63.39221,-63.91553,2,
"Sampling Grid",745.140,-63.36286,-63.99117,2,
"Sampling Grid",745.145,-63.33347,-64.06666,2,
"Sampling Grid",745.150,-63.30403,-64.14199,2,
"Sampling Grid",745.155,-63.27456,-64.21718,2,
"Sampling Grid",745.160,-63.24505,-64.2922,2,
"Sampling Grid",745.165,-63.2155,-64.36707,2,
"Sampling Grid",745.170,-63.18591,-64.44179,2,
"Sampling Grid",745.175,-63.15629,-64.51636,2,
"Sampling Grid",745.180,-63.12662,-64.59078,2,
"Sampling Grid",745.185,-63.09692,-64.66504,2,
"Sampling Grid",745.190,-63.06717,-64.73915,2,
"Sampling Grid",745.195,-63.03739,-64.81311,2,
"Sampling Grid",745.200,-63.00757,-64.88692,2,
"Sampling Grid",750.000,-64.13416,-61.74925,2,
"Sampling Grid",750.500,-64.10598,-61.82914,2,
"Sampling Grid",750.100,-64.07775,-61.90886,2,
"Sampling Grid",750.150,-64.04948,-61.98842,2,
"Sampling Grid",750.200,-64.02117,-62.06782,2,
"Sampling Grid",750.250,-63.99281,-62.14705,2,
"Sampling Grid",750.300,-63.96441,-62.22613,2,
"Sampling Grid",750.350,-63.93597,-62.30505,2,
"Sampling Grid",750.400,-63.90748,-62.38381,2,
"Sampling Grid",750.450,-63.87895,-62.46241,2,
"Sampling Grid",750.500,-63.85038,-62.54085,2,
"Sampling Grid",750.550,-63.82176,-62.61913,2,
"Sampling Grid",750.600,-63.7931,-62.69725,2,
"Sampling Grid",750.650,-63.7644,-62.77521,2,
"Sampling Grid",750.700,-63.73566,-62.85302,2,
"Sampling Grid",750.750,-63.70688,-62.93066,2,
"Sampling Grid",750.800,-63.67805,-63.00815,2,
"Sampling Grid",750.850,-63.64918,-63.08548,2,
"Sampling Grid",750.900,-63.62027,-63.16266,2,
"Sampling Grid",750.950,-63.59132,-63.23968,2,
"Sampling Grid",750.100,-63.56233,-63.31654,2,
"Sampling Grid",750.105,-63.53329,-63.39324,2,
"Sampling Grid",750.110,-63.50422,-63.46979,2,
"Sampling Grid",750.115,-63.4751,-63.54618,2,
"Sampling Grid",750.120,-63.44595,-63.62242,2,
"Sampling Grid",750.125,-63.41675,-63.69851,2,
"Sampling Grid",750.130,-63.38751,-63.77443,2,
"Sampling Grid",750.135,-63.35823,-63.85021,2,
"Sampling Grid",750.140,-63.32892,-63.92583,2,
"Sampling Grid",750.145,-63.29956,-64.00129,2,
"Sampling Grid",750.150,-63.27016,-64.07661,2,
"Sampling Grid",750.155,-63.24073,-64.15176,2,
"Sampling Grid",750.160,-63.21125,-64.22677,2,
"Sampling Grid",750.165,-63.18174,-64.30162,2,
"Sampling Grid",750.170,-63.15218,-64.37633,2,
"Sampling Grid",750.175,-63.12259,-64.45087,2,
"Sampling Grid",750.180,-63.09296,-64.52527,2,
"Sampling Grid",750.185,-63.06329,-64.59952,2,
"Sampling Grid",750.190,-63.03358,-64.67361,2,
"Sampling Grid",750.195,-63.00383,-64.74755,2,
"Sampling Grid",750.200,-62.97404,-64.82135,2,
"Sampling Grid",755.000,-64.09922,-61.68487,2,
"Sampling Grid",755.500,-64.07107,-61.76472,2,
"Sampling Grid",755.100,-64.04288,-61.8444,2,
"Sampling Grid",755.150,-64.01464,-61.92393,2,
"Sampling Grid",755.200,-63.98637,-62.00329,2,
"Sampling Grid",755.250,-63.95804,-62.0825,2,
"Sampling Grid",755.300,-63.92968,-62.16154,2,
"Sampling Grid",755.350,-63.90127,-62.24043,2,
"Sampling Grid",755.400,-63.87282,-62.31915,2,
"Sampling Grid",755.450,-63.84432,-62.39772,2,
"Sampling Grid",755.500,-63.81578,-62.47613,2,
"Sampling Grid",755.550,-63.7872,-62.55438,2,
"Sampling Grid",755.600,-63.75858,-62.63247,2,
"Sampling Grid",755.650,-63.72991,-62.7104,2,
"Sampling Grid",755.700,-63.70121,-62.78818,2,
"Sampling Grid",755.750,-63.67246,-62.8658,2,
"Sampling Grid",755.800,-63.64366,-62.94326,2,
"Sampling Grid",755.850,-63.61483,-63.02056,2,
"Sampling Grid",755.900,-63.58595,-63.09771,2,
"Sampling Grid",755.950,-63.55704,-63.1747,2,
"Sampling Grid",755.100,-63.52808,-63.25154,2,
"Sampling Grid",755.105,-63.49908,-63.32822,2,
"Sampling Grid",755.110,-63.47004,-63.40474,2,
"Sampling Grid",755.115,-63.44096,-63.48111,2,
"Sampling Grid",755.120,-63.41184,-63.55732,2,
"Sampling Grid",755.125,-63.38268,-63.63338,2,
"Sampling Grid",755.130,-63.35347,-63.70929,2,
"Sampling Grid",755.135,-63.32423,-63.78504,2,
"Sampling Grid",755.140,-63.29495,-63.86064,2,
"Sampling Grid",755.145,-63.26562,-63.93608,2,
"Sampling Grid",755.150,-63.23626,-64.01137,2,
"Sampling Grid",755.155,-63.20686,-64.08651,2,
"Sampling Grid",755.160,-63.17742,-64.16149,2,
"Sampling Grid",755.165,-63.14794,-64.23633,2,
"Sampling Grid",755.170,-63.11842,-64.31101,2,
"Sampling Grid",755.175,-63.08886,-64.38554,2,
"Sampling Grid",755.180,-63.05926,-64.45992,2,
"Sampling Grid",755.185,-63.02962,-64.53414,2,
"Sampling Grid",755.190,-62.99995,-64.60822,2,
"Sampling Grid",755.195,-62.97024,-64.68214,2,
"Sampling Grid",755.200,-62.94048,-64.75592,2,
"Sampling Grid",760.000,-64.06424,-61.62065,2,
"Sampling Grid",760.500,-64.03613,-61.70046,2,
"Sampling Grid",760.100,-64.00798,-61.78011,2,
"Sampling Grid",760.150,-63.97978,-61.8596,2,
"Sampling Grid",760.200,-63.95153,-61.93893,2,
"Sampling Grid",760.250,-63.92325,-62.0181,2,
"Sampling Grid",760.300,-63.89492,-62.09711,2,
"Sampling Grid",760.350,-63.86654,-62.17597,2,
"Sampling Grid",760.400,-63.83812,-62.25466,2,
"Sampling Grid",760.450,-63.80966,-62.33319,2,
"Sampling Grid",760.500,-63.78116,-62.41157,2,
"Sampling Grid",760.550,-63.75261,-62.48979,2,
"Sampling Grid",760.600,-63.72403,-62.56785,2,
"Sampling Grid",760.650,-63.6954,-62.64575,2,
"Sampling Grid",760.700,-63.66672,-62.7235,2,
"Sampling Grid",760.750,-63.63801,-62.80109,2,
"Sampling Grid",760.800,-63.60925,-62.87852,2,
"Sampling Grid",760.850,-63.58045,-62.9558,2,
"Sampling Grid",760.900,-63.55161,-63.03292,2,
"Sampling Grid",760.950,-63.52273,-63.10988,2,
"Sampling Grid",760.100,-63.4938,-63.18669,2,
"Sampling Grid",760.105,-63.46484,-63.26334,2,
"Sampling Grid",760.110,-63.43583,-63.33984,2,
"Sampling Grid",760.115,-63.40679,-63.41619,2,
"Sampling Grid",760.120,-63.3777,-63.49238,2,
"Sampling Grid",760.125,-63.34857,-63.56841,2,
"Sampling Grid",760.130,-63.3194,-63.64429,2,
"Sampling Grid",760.135,-63.2902,-63.72002,2,
"Sampling Grid",760.140,-63.26095,-63.7956,2,
"Sampling Grid",760.145,-63.23166,-63.87102,2,
"Sampling Grid",760.150,-63.20233,-63.94629,2,
"Sampling Grid",760.155,-63.17296,-64.0214,2,
"Sampling Grid",760.160,-63.14356,-64.09637,2,
"Sampling Grid",760.165,-63.11411,-64.17118,2,
"Sampling Grid",760.170,-63.08462,-64.24584,2,
"Sampling Grid",760.175,-63.0551,-64.32035,2,
"Sampling Grid",760.180,-63.02553,-64.39471,2,
"Sampling Grid",760.185,-62.99593,-64.46892,2,
"Sampling Grid",760.190,-62.96629,-64.54298,2,
"Sampling Grid",760.195,-62.93661,-64.61688,2,
"Sampling Grid",760.200,-62.90689,-64.69064,2,
"Sampling Grid",765.000,-64.02924,-61.55659,2,
"Sampling Grid",765.500,-64.00117,-61.63636,2,
"Sampling Grid",765.100,-63.97305,-61.71598,2,
"Sampling Grid",765.150,-63.94488,-61.79543,2,
"Sampling Grid",765.200,-63.91667,-61.87473,2,
"Sampling Grid",765.250,-63.88842,-61.95386,2,
"Sampling Grid",765.300,-63.86012,-62.03284,2,
"Sampling Grid",765.350,-63.83179,-62.11166,2,
"Sampling Grid",765.400,-63.8034,-62.19032,2,
"Sampling Grid",765.450,-63.77498,-62.26882,2,
"Sampling Grid",765.500,-63.74651,-62.34717,2,
"Sampling Grid",765.550,-63.718,-62.42536,2,
"Sampling Grid",765.600,-63.68944,-62.50339,2,
"Sampling Grid",765.650,-63.66085,-62.58126,2,
"Sampling Grid",765.700,-63.63221,-62.65898,2,
"Sampling Grid",765.750,-63.60353,-62.73654,2,
"Sampling Grid",765.800,-63.57481,-62.81394,2,
"Sampling Grid",765.850,-63.54604,-62.89119,2,
"Sampling Grid",765.900,-63.51724,-62.96828,2,
"Sampling Grid",765.950,-63.48839,-63.04522,2,
"Sampling Grid",765.100,-63.4595,-63.122,2,
"Sampling Grid",765.105,-63.43057,-63.19863,2,
"Sampling Grid",765.110,-63.4016,-63.2751,2,
"Sampling Grid",765.115,-63.37259,-63.35142,2,
"Sampling Grid",765.120,-63.34353,-63.42758,2,
"Sampling Grid",765.125,-63.31444,-63.5036,2,
"Sampling Grid",765.130,-63.28531,-63.57945,2,
"Sampling Grid",765.135,-63.25613,-63.65516,2,
"Sampling Grid",765.140,-63.22692,-63.73071,2,
"Sampling Grid",765.145,-63.19766,-63.80611,2,
"Sampling Grid",765.150,-63.16837,-63.88136,2,
"Sampling Grid",765.155,-63.13904,-63.95645,2,
"Sampling Grid",765.160,-63.10966,-64.03139,2,
"Sampling Grid",765.165,-63.08025,-64.10619,2,
"Sampling Grid",765.170,-63.0508,-64.18083,2,
"Sampling Grid",765.175,-63.02131,-64.25532,2,
"Sampling Grid",765.180,-62.99178,-64.32966,2,
"Sampling Grid",765.185,-62.96221,-64.40385,2,
"Sampling Grid",765.190,-62.9326,-64.47789,2,
"Sampling Grid",765.195,-62.90296,-64.55178,2,
"Sampling Grid",765.200,-62.87327,-64.62552,2,
"Sampling Grid",770.000,-63.99421,-61.49269,2,
"Sampling Grid",770.500,-63.96617,-61.57242,2,
"Sampling Grid",770.100,-63.93809,-61.652,2,
"Sampling Grid",770.150,-63.90996,-61.73142,2,
"Sampling Grid",770.200,-63.88178,-61.81068,2,
"Sampling Grid",770.250,-63.85357,-61.88979,2,
"Sampling Grid",770.300,-63.82531,-61.96873,2,
"Sampling Grid",770.350,-63.797,-62.04751,2,
"Sampling Grid",770.400,-63.76865,-62.12614,2,
"Sampling Grid",770.450,-63.74026,-62.20461,2,
"Sampling Grid",770.500,-63.71183,-62.28293,2,
"Sampling Grid",770.550,-63.68335,-62.36108,2,
"Sampling Grid",770.600,-63.65483,-62.43908,2,
"Sampling Grid",770.650,-63.62627,-62.51693,2,
"Sampling Grid",770.700,-63.59767,-62.59461,2,
"Sampling Grid",770.750,-63.56902,-62.67214,2,
"Sampling Grid",770.800,-63.54033,-62.74952,2,
"Sampling Grid",770.850,-63.5116,-62.82674,2,
"Sampling Grid",770.900,-63.48283,-62.9038,2,
"Sampling Grid",770.950,-63.45402,-62.98071,2,
"Sampling Grid",770.100,-63.42516,-63.05747,2,
"Sampling Grid",770.105,-63.39627,-63.13407,2,
"Sampling Grid",770.110,-63.36733,-63.21051,2,
"Sampling Grid",770.115,-63.33835,-63.28681,2,
"Sampling Grid",770.120,-63.30934,-63.36295,2,
"Sampling Grid",770.125,-63.28028,-63.43893,2,
"Sampling Grid",770.130,-63.25118,-63.51477,2,
"Sampling Grid",770.135,-63.22204,-63.59045,2,
"Sampling Grid",770.140,-63.19286,-63.66598,2,
"Sampling Grid",770.145,-63.16364,-63.74135,2,
"Sampling Grid",770.150,-63.13438,-63.81658,2,
"Sampling Grid",770.155,-63.10508,-63.89165,2,
"Sampling Grid",770.160,-63.07574,-63.96657,2,
"Sampling Grid",770.165,-63.04636,-64.04134,2,
"Sampling Grid",770.170,-63.01694,-64.11596,2,
"Sampling Grid",770.175,-62.98749,-64.19043,2,
"Sampling Grid",770.180,-62.95799,-64.26475,2,
"Sampling Grid",770.185,-62.92846,-64.33892,2,
"Sampling Grid",770.190,-62.89888,-64.41294,2,
"Sampling Grid",770.195,-62.86927,-64.48682,2,
"Sampling Grid",770.200,-62.83962,-64.56054,2,
"Sampling Grid",775.000,-63.95916,-61.42894,2,
"Sampling Grid",775.500,-63.93115,-61.50865,2,
"Sampling Grid",775.100,-63.9031,-61.58819,2,
"Sampling Grid",775.150,-63.87501,-61.66757,2,
"Sampling Grid",775.200,-63.84687,-61.7468,2,
"Sampling Grid",775.250,-63.81868,-61.82587,2,
"Sampling Grid",775.300,-63.79046,-61.90477,2,
"Sampling Grid",775.350,-63.76219,-61.98353,2,
"Sampling Grid",775.400,-63.73387,-62.06212,2,
"Sampling Grid",775.450,-63.70552,-62.14056,2,
"Sampling Grid",775.500,-63.67712,-62.21884,2,
"Sampling Grid",775.550,-63.64868,-62.29696,2,
"Sampling Grid",775.600,-63.62019,-62.37493,2,
"Sampling Grid",775.650,-63.59167,-62.45275,2,
"Sampling Grid",775.700,-63.5631,-62.5304,2,
"Sampling Grid",775.750,-63.53448,-62.6079,2,
"Sampling Grid",775.800,-63.50583,-62.68525,2,
"Sampling Grid",775.850,-63.47714,-62.76244,2,
"Sampling Grid",775.900,-63.4484,-62.83948,2,
"Sampling Grid",775.950,-63.41962,-62.91636,2,
"Sampling Grid",775.100,-63.3908,-62.99309,2,
"Sampling Grid",775.105,-63.36194,-63.06966,2,
"Sampling Grid",775.110,-63.33304,-63.14608,2,
"Sampling Grid",775.115,-63.30409,-63.22235,2,
"Sampling Grid",775.120,-63.27511,-63.29846,2,
"Sampling Grid",775.125,-63.24608,-63.37442,2,
"Sampling Grid",775.130,-63.21702,-63.45023,2,
"Sampling Grid",775.135,-63.18791,-63.52589,2,
"Sampling Grid",775.140,-63.15877,-63.60139,2,
"Sampling Grid",775.145,-63.12958,-63.67675,2,
"Sampling Grid",775.150,-63.10036,-63.75195,2,
"Sampling Grid",775.155,-63.07109,-63.827,2,
"Sampling Grid",775.160,-63.04179,-63.9019,2,
"Sampling Grid",775.165,-63.01244,-63.97665,2,
"Sampling Grid",775.170,-62.98306,-64.05125,2,
"Sampling Grid",775.175,-62.95364,-64.1257,2,
"Sampling Grid",775.180,-62.92417,-64.2,2,
"Sampling Grid",775.185,-62.89467,-64.27415,2,
"Sampling Grid",775.190,-62.86514,-64.34815,2,
"Sampling Grid",775.195,-62.83556,-64.422,2,
"Sampling Grid",775.200,-62.80594,-64.49571,2,
"Sampling Grid",780.000,-63.92407,-61.36536,2,
"Sampling Grid",780.500,-63.8961,-61.44503,2,
"Sampling Grid",780.100,-63.86809,-61.52453,2,
"Sampling Grid",780.150,-63.84003,-61.60388,2,
"Sampling Grid",780.200,-63.81192,-61.68307,2,
"Sampling Grid",780.250,-63.78377,-61.7621,2,
"Sampling Grid",780.300,-63.75558,-61.84098,2,
"Sampling Grid",780.350,-63.72735,-61.9197,2,
"Sampling Grid",780.400,-63.69907,-61.99826,2,
"Sampling Grid",780.450,-63.67075,-62.07666,2,
"Sampling Grid",780.500,-63.64238,-62.15491,2,
"Sampling Grid",780.550,-63.61397,-62.233,2,
"Sampling Grid",780.600,-63.58552,-62.31094,2,
"Sampling Grid",780.650,-63.55703,-62.38872,2,
"Sampling Grid",780.700,-63.5285,-62.46635,2,
"Sampling Grid",780.750,-63.49992,-62.54382,2,
"Sampling Grid",780.800,-63.4713,-62.62114,2,
"Sampling Grid",780.850,-63.44264,-62.6983,2,
"Sampling Grid",780.900,-63.41394,-62.77531,2,
"Sampling Grid",780.950,-63.38519,-62.85216,2,
"Sampling Grid",780.100,-63.35641,-62.92886,2,
"Sampling Grid",780.105,-63.32758,-63.00541,2,
"Sampling Grid",780.110,-63.29871,-63.0818,2,
"Sampling Grid",780.115,-63.2698,-63.15804,2,
"Sampling Grid",780.120,-63.24085,-63.23413,2,
"Sampling Grid",780.125,-63.21186,-63.31007,2,
"Sampling Grid",780.130,-63.18283,-63.38585,2,
"Sampling Grid",780.135,-63.15376,-63.46148,2,
"Sampling Grid",780.140,-63.12465,-63.53696,2,
"Sampling Grid",780.145,-63.0955,-63.61229,2,
"Sampling Grid",780.150,-63.0663,-63.68747,2,
"Sampling Grid",780.155,-63.03707,-63.7625,2,
"Sampling Grid",780.160,-63.0078,-63.83738,2,
"Sampling Grid",780.165,-62.97849,-63.91211,2,
"Sampling Grid",780.170,-62.94914,-63.98669,2,
"Sampling Grid",780.175,-62.91975,-64.06111,2,
"Sampling Grid",780.180,-62.89033,-64.13539,2,
"Sampling Grid",780.185,-62.86086,-64.20953,2,
"Sampling Grid",780.190,-62.83136,-64.28351,2,
"Sampling Grid",780.195,-62.80181,-64.35734,2,
"Sampling Grid",780.200,-62.77223,-64.43103,2,
"Sampling Grid",785.000,-63.88896,-61.30194,2,
"Sampling Grid",785.500,-63.86103,-61.38157,2,
"Sampling Grid",785.100,-63.83304,-61.46103,2,
"Sampling Grid",785.150,-63.80502,-61.54035,2,
"Sampling Grid",785.200,-63.77695,-61.6195,2,
"Sampling Grid",785.250,-63.74883,-61.6985,2,
"Sampling Grid",785.300,-63.72068,-61.77734,2,
"Sampling Grid",785.350,-63.69248,-61.85602,2,
"Sampling Grid",785.400,-63.66423,-61.93455,2,
"Sampling Grid",785.450,-63.63595,-62.01292,2,
"Sampling Grid",785.500,-63.60762,-62.09114,2,
"Sampling Grid",785.550,-63.57924,-62.1692,2,
"Sampling Grid",785.600,-63.55083,-62.2471,2,
"Sampling Grid",785.650,-63.52237,-62.32485,2,
"Sampling Grid",785.700,-63.49387,-62.40245,2,
"Sampling Grid",785.750,-63.46533,-62.47989,2,
"Sampling Grid",785.800,-63.43674,-62.55718,2,
"Sampling Grid",785.850,-63.40811,-62.63431,2,
"Sampling Grid",785.900,-63.37945,-62.71129,2,
"Sampling Grid",785.950,-63.35074,-62.78811,2,
"Sampling Grid",785.100,-63.32199,-62.86479,2,
"Sampling Grid",785.105,-63.29319,-62.94131,2,
"Sampling Grid",785.110,-63.26436,-63.01767,2,
"Sampling Grid",785.115,-63.23548,-63.09389,2,
"Sampling Grid",785.120,-63.20657,-63.16995,2,
"Sampling Grid",785.125,-63.17761,-63.24586,2,
"Sampling Grid",785.130,-63.14861,-63.32162,2,
"Sampling Grid",785.135,-63.11958,-63.39723,2,
"Sampling Grid",785.140,-63.0905,-63.47268,2,
"Sampling Grid",785.145,-63.06138,-63.54799,2,
"Sampling Grid",785.150,-63.03222,-63.62315,2,
"Sampling Grid",785.155,-63.00303,-63.69815,2,
"Sampling Grid",785.160,-62.97379,-63.77301,2,
"Sampling Grid",785.165,-62.94451,-63.84772,2,
"Sampling Grid",785.170,-62.9152,-63.92227,2,
"Sampling Grid",785.175,-62.88584,-63.99668,2,
"Sampling Grid",785.180,-62.85645,-64.07094,2,
"Sampling Grid",785.185,-62.82702,-64.14505,2,
"Sampling Grid",785.190,-62.79755,-64.21901,2,
"Sampling Grid",785.195,-62.76804,-64.29283,2,
"Sampling Grid",785.200,-62.73849,-64.36649,2,
"Sampling Grid",790.000,-63.85382,-61.23867,2,
"Sampling Grid",790.500,-63.82592,-61.31826,2,
"Sampling Grid",790.100,-63.79797,-61.39769,2,
"Sampling Grid",790.150,-63.76998,-61.47697,2,
"Sampling Grid",790.200,-63.74195,-61.55609,2,
"Sampling Grid",790.250,-63.71387,-61.63505,2,
"Sampling Grid",790.300,-63.68575,-61.71385,2,
"Sampling Grid",790.350,-63.65758,-61.7925,2,
"Sampling Grid",790.400,-63.62937,-61.871,2,
"Sampling Grid",790.450,-63.60112,-61.94934,2,
"Sampling Grid",790.500,-63.57282,-62.02752,2,
"Sampling Grid",790.550,-63.54448,-62.10555,2,
"Sampling Grid",790.600,-63.5161,-62.18342,2,
"Sampling Grid",790.650,-63.48768,-62.26114,2,
