"studyName","event number","datetime GMT","grid line","grid station","lat dec (º)","lon dec (º)","station name","bottle number","depth (m)","O2 (ml/L)","O2 (µmol/L)","comments (rec)"
LMG07-01,302,"2007-01-17 01:45:00",600.047,30.188,-64.991,-64.243,600.03,22,4.079,,,
LMG07-01,302,"2007-01-17 01:45:00",600.047,30.188,-64.991,-64.243,600.03,20,9.337,,,
LMG07-01,302,"2007-01-17 01:45:00",600.047,30.188,-64.991,-64.243,600.03,18,17.146,,,
LMG07-01,302,"2007-01-17 01:45:00",600.047,30.188,-64.991,-64.243,600.03,16,23.497,,,
LMG07-01,302,"2007-01-17 01:45:00",600.047,30.188,-64.991,-64.243,600.03,12,55.561,,,
LMG07-01,302,"2007-01-17 01:45:00",600.047,30.188,-64.991,-64.243,600.03,2,658.811,,,
LMG07-01,307,"2007-01-17 23:23:00",399.998,200.025,-65.238,-69.8,400.2,24,2.911,,,
LMG07-01,307,"2007-01-17 23:23:00",399.998,200.025,-65.238,-69.8,400.2,22,5.607,,,
LMG07-01,307,"2007-01-17 23:23:00",399.998,200.025,-65.238,-69.8,400.2,20,11.842,,,
LMG07-01,307,"2007-01-17 23:23:00",399.998,200.025,-65.238,-69.8,400.2,18,22.585,,,
LMG07-01,307,"2007-01-17 23:23:00",399.998,200.025,-65.238,-69.8,400.2,16,35.381,,,
LMG07-01,307,"2007-01-17 23:23:00",399.998,200.025,-65.238,-69.8,400.2,14,80.339,,,
LMG07-01,307,"2007-01-17 23:23:00",399.998,200.025,-65.238,-69.8,400.2,6,708.72,,,
LMG07-01,307,"2007-01-17 23:23:00",399.998,200.025,-65.238,-69.8,400.2,2,2805.28,,,
LMG07-01,321,"2007-01-18 08:04:00",400.055,179.975,-65.367,-69.501,400.18,24,0.557,,,
LMG07-01,321,"2007-01-18 08:04:00",400.055,179.975,-65.367,-69.501,400.18,22,6.127,,,
LMG07-01,321,"2007-01-18 08:04:00",400.055,179.975,-65.367,-69.501,400.18,18,14.721,,,
LMG07-01,321,"2007-01-18 08:04:00",400.055,179.975,-65.367,-69.501,400.18,16,26.298,,,
LMG07-01,321,"2007-01-18 08:04:00",400.055,179.975,-65.367,-69.501,400.18,14,42.664,,,
LMG07-01,321,"2007-01-18 08:04:00",400.055,179.975,-65.367,-69.501,400.18,12,69.669,,,
LMG07-01,321,"2007-01-18 08:04:00",400.055,179.975,-65.367,-69.501,400.18,4,1520.8,,,
LMG07-01,321,"2007-01-18 08:04:00",400.055,179.975,-65.367,-69.501,400.18,2,2647.98,,,
LMG07-01,327,"2007-01-18 12:00:00",399.915,160.185,-65.495,-69.206,400.16,24,2.322,,,
LMG07-01,327,"2007-01-18 12:00:00",399.915,160.185,-65.495,-69.206,400.16,22,4.516,,,
LMG07-01,327,"2007-01-18 12:00:00",399.915,160.185,-65.495,-69.206,400.16,20,11.197,,,
LMG07-01,327,"2007-01-18 12:00:00",399.915,160.185,-65.495,-69.206,400.16,18,24.213,,,
LMG07-01,327,"2007-01-18 12:00:00",399.915,160.185,-65.495,-69.206,400.16,16,39.5,,,
LMG07-01,327,"2007-01-18 12:00:00",399.915,160.185,-65.495,-69.206,400.16,12,72.13,,,
LMG07-01,327,"2007-01-18 12:00:00",399.915,160.185,-65.495,-69.206,400.16,2,357.512,,,
LMG07-01,339,"2007-01-18 17:09:00",399.944,140.297,-65.622,-68.904,400.14,24,1.678,,,
LMG07-01,339,"2007-01-18 17:09:00",399.944,140.297,-65.622,-68.904,400.14,22,4.34,,,
LMG07-01,339,"2007-01-18 17:09:00",399.944,140.297,-65.622,-68.904,400.14,20,9.89,,,
LMG07-01,339,"2007-01-18 17:09:00",399.944,140.297,-65.622,-68.904,400.14,18,20.224,,,
LMG07-01,339,"2007-01-18 17:09:00",399.944,140.297,-65.622,-68.904,400.14,16,27.381,,,
LMG07-01,339,"2007-01-18 17:09:00",399.944,140.297,-65.622,-68.904,400.14,12,56.522,,,
LMG07-01,339,"2007-01-18 17:09:00",399.944,140.297,-65.622,-68.904,400.14,2,346.694,,,
LMG07-01,349,"2007-01-18 21:44:00",399.999,119.977,-65.751,-68.592,400.12,24,1.712,,,
LMG07-01,349,"2007-01-18 21:44:00",399.999,119.977,-65.751,-68.592,400.12,22,4.812,,,
LMG07-01,349,"2007-01-18 21:44:00",399.999,119.977,-65.751,-68.592,400.12,20,12.068,,,
LMG07-01,349,"2007-01-18 21:44:00",399.999,119.977,-65.751,-68.592,400.12,18,20.744,,,
LMG07-01,349,"2007-01-18 21:44:00",399.999,119.977,-65.751,-68.592,400.12,16,28.14,,,
LMG07-01,349,"2007-01-18 21:44:00",399.999,119.977,-65.751,-68.592,400.12,12,52.767,,,
LMG07-01,349,"2007-01-18 21:44:00",399.999,119.977,-65.751,-68.592,400.12,2,343.169,,,
LMG07-01,363,"2007-01-19 09:05:00",399.497,100.593,-65.877,-68.3,400.1,24,1.665,,,
LMG07-01,363,"2007-01-19 09:05:00",399.497,100.593,-65.877,-68.3,400.1,22,5.831,,,
LMG07-01,363,"2007-01-19 09:05:00",399.497,100.593,-65.877,-68.3,400.1,20,11.772,,,
LMG07-01,363,"2007-01-19 09:05:00",399.497,100.593,-65.877,-68.3,400.1,18,21.199,,,
LMG07-01,363,"2007-01-19 09:05:00",399.497,100.593,-65.877,-68.3,400.1,16,30.145,,,
LMG07-01,363,"2007-01-19 09:05:00",399.497,100.593,-65.877,-68.3,400.1,12,55.65,,,
LMG07-01,363,"2007-01-19 09:05:00",399.497,100.593,-65.877,-68.3,400.1,2,345.232,,,
LMG07-01,369,"2007-01-19 11:29:00",399.833,80.113,-66.004,-67.975,400.08,24,1.916,,,
LMG07-01,369,"2007-01-19 11:29:00",399.833,80.113,-66.004,-67.975,400.08,22,4.992,,,
LMG07-01,369,"2007-01-19 11:29:00",399.833,80.113,-66.004,-67.975,400.08,20,10.312,,,
LMG07-01,369,"2007-01-19 11:29:00",399.833,80.113,-66.004,-67.975,400.08,18,19.942,,,
LMG07-01,369,"2007-01-19 11:29:00",399.833,80.113,-66.004,-67.975,400.08,16,27.724,,,
LMG07-01,369,"2007-01-19 11:29:00",399.833,80.113,-66.004,-67.975,400.08,12,53.847,,,
LMG07-01,369,"2007-01-19 11:29:00",399.833,80.113,-66.004,-67.975,400.08,2,326.889,,,
LMG07-01,379,"2007-01-19 15:44:00",399.983,60.035,-66.129,-67.656,400.06,24,1.768,,,
LMG07-01,379,"2007-01-19 15:44:00",399.983,60.035,-66.129,-67.656,400.06,22,4.915,,,
LMG07-01,379,"2007-01-19 15:44:00",399.983,60.035,-66.129,-67.656,400.06,20,9.749,,,
LMG07-01,379,"2007-01-19 15:44:00",399.983,60.035,-66.129,-67.656,400.06,18,17.901,,,
LMG07-01,379,"2007-01-19 15:44:00",399.983,60.035,-66.129,-67.656,400.06,16,24.444,,,
LMG07-01,379,"2007-01-19 15:44:00",399.983,60.035,-66.129,-67.656,400.06,12,50.26,,,
LMG07-01,379,"2007-01-19 15:44:00",399.983,60.035,-66.129,-67.656,400.06,2,387.887,,,
LMG07-01,389,"2007-01-19 20:28:00",399.826,40.172,-66.254,-67.342,400.04,24,1.447,,,
LMG07-01,389,"2007-01-19 20:28:00",399.826,40.172,-66.254,-67.342,400.04,22,4.812,,,
LMG07-01,389,"2007-01-19 20:28:00",399.826,40.172,-66.254,-67.342,400.04,20,12.254,,,
LMG07-01,389,"2007-01-19 20:28:00",399.826,40.172,-66.254,-67.342,400.04,18,23.014,,,
LMG07-01,389,"2007-01-19 20:28:00",399.826,40.172,-66.254,-67.342,400.04,16,31.284,,,
LMG07-01,389,"2007-01-19 20:28:00",399.826,40.172,-66.254,-67.342,400.04,10,68.562,,,
LMG07-01,389,"2007-01-19 20:28:00",399.826,40.172,-66.254,-67.342,400.04,2,221.987,,,
LMG07-01,398,"2007-01-20 23:45:00",299.957,39.752,-66.893,-68.918,300.04,24,1.978,,,
LMG07-01,398,"2007-01-20 23:45:00",299.957,39.752,-66.893,-68.918,300.04,22,5.514,,,
LMG07-01,398,"2007-01-20 23:45:00",299.957,39.752,-66.893,-68.918,300.04,20,8.912,,,
LMG07-01,398,"2007-01-20 23:45:00",299.957,39.752,-66.893,-68.918,300.04,18,14.579,,,
LMG07-01,398,"2007-01-20 23:45:00",299.957,39.752,-66.893,-68.918,300.04,16,20.572,,,
LMG07-01,398,"2007-01-20 23:45:00",299.957,39.752,-66.893,-68.918,300.04,14,39.982,,,
LMG07-01,398,"2007-01-20 23:45:00",299.957,39.752,-66.893,-68.918,300.04,6,303.829,,,
LMG07-01,398,"2007-01-20 23:45:00",299.957,39.752,-66.893,-68.918,300.04,2,650.044,,,
LMG07-01,410,"2007-01-21 09:41:00",299.823,60.343,-66.762,-69.248,300.06,24,1.932,,,
LMG07-01,410,"2007-01-21 09:41:00",299.823,60.343,-66.762,-69.248,300.06,22,3.002,,,
LMG07-01,410,"2007-01-21 09:41:00",299.823,60.343,-66.762,-69.248,300.06,18,5.821,,,
LMG07-01,410,"2007-01-21 09:41:00",299.823,60.343,-66.762,-69.248,300.06,16,8.603,,,
LMG07-01,410,"2007-01-21 09:41:00",299.823,60.343,-66.762,-69.248,300.06,14,13.514,,,
LMG07-01,410,"2007-01-21 09:41:00",299.823,60.343,-66.762,-69.248,300.06,12,25.897,,,
LMG07-01,410,"2007-01-21 09:41:00",299.823,60.343,-66.762,-69.248,300.06,2,206.24,,,
LMG07-01,413,"2007-01-21 12:06:00",299.981,79.928,-66.635,-69.554,300.08,24,2.031,,,
LMG07-01,413,"2007-01-21 12:06:00",299.981,79.928,-66.635,-69.554,300.08,22,5.229,,,
LMG07-01,413,"2007-01-21 12:06:00",299.981,79.928,-66.635,-69.554,300.08,20,8.125,,,
LMG07-01,413,"2007-01-21 12:06:00",299.981,79.928,-66.635,-69.554,300.08,18,14.669,,,
LMG07-01,413,"2007-01-21 12:06:00",299.981,79.928,-66.635,-69.554,300.08,16,20.383,,,
LMG07-01,413,"2007-01-21 12:06:00",299.981,79.928,-66.635,-69.554,300.08,12,56.437,,,
LMG07-01,413,"2007-01-21 12:06:00",299.981,79.928,-66.635,-69.554,300.08,2,400.738,,,
LMG07-01,420,"2007-01-21 16:15:00",298.812,98.842,-66.52,-69.868,300.1,24,1.645,,,
LMG07-01,420,"2007-01-21 16:15:00",298.812,98.842,-66.52,-69.868,300.1,22,5.755,,,
LMG07-01,420,"2007-01-21 16:15:00",298.812,98.842,-66.52,-69.868,300.1,20,17.808,,,
LMG07-01,420,"2007-01-21 16:15:00",298.812,98.842,-66.52,-69.868,300.1,18,29.834,,,
LMG07-01,420,"2007-01-21 16:15:00",298.812,98.842,-66.52,-69.868,300.1,16,43.031,,,
LMG07-01,420,"2007-01-21 16:15:00",298.812,98.842,-66.52,-69.868,300.1,8,83.369,,,
LMG07-01,420,"2007-01-21 16:15:00",298.812,98.842,-66.52,-69.868,300.1,4,208.495,,,
LMG07-01,420,"2007-01-21 16:15:00",298.812,98.842,-66.52,-69.868,300.1,1,475.241,,,
LMG07-01,429,"2007-01-21 22:41:00",300.075,120.125,-66.374,-70.176,300.12,24,1.69,,,
LMG07-01,429,"2007-01-21 22:41:00",300.075,120.125,-66.374,-70.176,300.12,22,6.272,,,
LMG07-01,429,"2007-01-21 22:41:00",300.075,120.125,-66.374,-70.176,300.12,20,14.094,,,
LMG07-01,429,"2007-01-21 22:41:00",300.075,120.125,-66.374,-70.176,300.12,18,27.73,,,
LMG07-01,429,"2007-01-21 22:41:00",300.075,120.125,-66.374,-70.176,300.12,16,36.048,,,
LMG07-01,429,"2007-01-21 22:41:00",300.075,120.125,-66.374,-70.176,300.12,12,63.614,,,
LMG07-01,429,"2007-01-21 22:41:00",300.075,120.125,-66.374,-70.176,300.12,2,464.145,,,
LMG07-01,440,"2007-01-22 09:29:00",300.154,139.984,-66.244,-70.478,300.14,24,1.272,,,
LMG07-01,440,"2007-01-22 09:29:00",300.154,139.984,-66.244,-70.478,300.14,22,5.261,,,
LMG07-01,440,"2007-01-22 09:29:00",300.154,139.984,-66.244,-70.478,300.14,20,14.335,,,
LMG07-01,440,"2007-01-22 09:29:00",300.154,139.984,-66.244,-70.478,300.14,18,28.399,,,
LMG07-01,440,"2007-01-22 09:29:00",300.154,139.984,-66.244,-70.478,300.14,16,38.673,,,
LMG07-01,440,"2007-01-22 09:29:00",300.154,139.984,-66.244,-70.478,300.14,12,80.865,,,
LMG07-01,440,"2007-01-22 09:29:00",300.154,139.984,-66.244,-70.478,300.14,8,201.974,,,
LMG07-01,440,"2007-01-22 09:29:00",300.154,139.984,-66.244,-70.478,300.14,2,506.388,,,
LMG07-01,443,"2007-01-22 11:48:00",300.02,159.954,-66.114,-70.782,300.16,2,490.368,,,
LMG07-01,443,"2007-01-22 11:48:00",300.02,159.954,-66.114,-70.782,300.16,24,1.683,,,
LMG07-01,443,"2007-01-22 11:48:00",300.02,159.954,-66.114,-70.782,300.16,22,5.415,,,
LMG07-01,443,"2007-01-22 11:48:00",300.02,159.954,-66.114,-70.782,300.16,20,14.439,,,
LMG07-01,443,"2007-01-22 11:48:00",300.02,159.954,-66.114,-70.782,300.16,18,29.085,,,
LMG07-01,443,"2007-01-22 11:48:00",300.02,159.954,-66.114,-70.782,300.16,16,38.805,,,
LMG07-01,443,"2007-01-22 11:48:00",300.02,159.954,-66.114,-70.782,300.16,12,78.139,,,
LMG07-01,443,"2007-01-22 11:48:00",300.02,159.954,-66.114,-70.782,300.16,8,202.255,,,
LMG07-01,451,"2007-01-22 16:05:00",299.992,180.046,-65.982,-71.083,300.18,24,1.852,,,
LMG07-01,451,"2007-01-22 16:05:00",299.992,180.046,-65.982,-71.083,300.18,22,5.904,,,
LMG07-01,451,"2007-01-22 16:05:00",299.992,180.046,-65.982,-71.083,300.18,20,13.326,,,
LMG07-01,451,"2007-01-22 16:05:00",299.992,180.046,-65.982,-71.083,300.18,18,26.544,,,
LMG07-01,451,"2007-01-22 16:05:00",299.992,180.046,-65.982,-71.083,300.18,16,40.512,,,
LMG07-01,451,"2007-01-22 16:05:00",299.992,180.046,-65.982,-71.083,300.18,14,80.401,,,
LMG07-01,451,"2007-01-22 16:05:00",299.992,180.046,-65.982,-71.083,300.18,6,1012.9,,,
LMG07-01,451,"2007-01-22 16:05:00",299.992,180.046,-65.982,-71.083,300.18,2,2975.68,,,
LMG07-01,458,"2007-01-22 22:55:00",300.129,200.054,-65.849,-71.377,300.2,24,1.927,,,
LMG07-01,458,"2007-01-22 22:55:00",300.129,200.054,-65.849,-71.377,300.2,22,6.444,,,
LMG07-01,458,"2007-01-22 22:55:00",300.129,200.054,-65.849,-71.377,300.2,20,16.234,,,
LMG07-01,458,"2007-01-22 22:55:00",300.129,200.054,-65.849,-71.377,300.2,18,30.434,,,
LMG07-01,458,"2007-01-22 22:55:00",300.129,200.054,-65.849,-71.377,300.2,16,41.059,,,
LMG07-01,458,"2007-01-22 22:55:00",300.129,200.054,-65.849,-71.377,300.2,12,74.244,,,
LMG07-01,458,"2007-01-22 22:55:00",300.129,200.054,-65.849,-71.377,300.2,6,759.152,,,
LMG07-01,458,"2007-01-22 22:55:00",300.129,200.054,-65.849,-71.377,300.2,2,3106.82,,,
LMG07-01,464,"2007-01-23 10:29:00",200.05,260.018,-66.035,-73.895,200.26,24,1.002,,,
LMG07-01,464,"2007-01-23 10:29:00",200.05,260.018,-66.035,-73.895,200.26,22,6.502,,,
LMG07-01,464,"2007-01-23 10:29:00",200.05,260.018,-66.035,-73.895,200.26,20,13.904,,,
LMG07-01,464,"2007-01-23 10:29:00",200.05,260.018,-66.035,-73.895,200.26,18,23.598,,,
LMG07-01,464,"2007-01-23 10:29:00",200.05,260.018,-66.035,-73.895,200.26,16,35.125,,,
LMG07-01,464,"2007-01-23 10:29:00",200.05,260.018,-66.035,-73.895,200.26,12,70.927,,,
LMG07-01,464,"2007-01-23 10:29:00",200.05,260.018,-66.035,-73.895,200.26,6,1013.54,,,
LMG07-01,464,"2007-01-23 10:29:00",200.05,260.018,-66.035,-73.895,200.26,2,3717,,,
LMG07-01,469,"2007-01-23 16:01:00",200.013,239.868,-66.173,-73.609,200.24,24,1.887,,,
LMG07-01,469,"2007-01-23 16:01:00",200.013,239.868,-66.173,-73.609,200.24,22,5.194,,,
LMG07-01,469,"2007-01-23 16:01:00",200.013,239.868,-66.173,-73.609,200.24,18,10.564,,,
LMG07-01,469,"2007-01-23 16:01:00",200.013,239.868,-66.173,-73.609,200.24,16,20.627,,,
LMG07-01,469,"2007-01-23 16:01:00",200.013,239.868,-66.173,-73.609,200.24,14,28.645,,,
LMG07-01,469,"2007-01-23 16:01:00",200.013,239.868,-66.173,-73.609,200.24,12,52.843,,,
LMG07-01,469,"2007-01-23 16:01:00",200.013,239.868,-66.173,-73.609,200.24,2,619.035,,,
LMG07-01,475,"2007-01-23 19:43:00",200.26,219.989,-66.307,-73.319,200.22,24,1.39,,,
LMG07-01,475,"2007-01-23 19:43:00",200.26,219.989,-66.307,-73.319,200.22,22,5.264,,,
LMG07-01,475,"2007-01-23 19:43:00",200.26,219.989,-66.307,-73.319,200.22,20,11.674,,,
LMG07-01,475,"2007-01-23 19:43:00",200.26,219.989,-66.307,-73.319,200.22,18,23.053,,,
LMG07-01,475,"2007-01-23 19:43:00",200.26,219.989,-66.307,-73.319,200.22,16,31.09,,,
LMG07-01,475,"2007-01-23 19:43:00",200.26,219.989,-66.307,-73.319,200.22,14,75.938,,,
LMG07-01,475,"2007-01-23 19:43:00",200.26,219.989,-66.307,-73.319,200.22,2,619.571,,,
LMG07-01,481,"2007-01-23 23:33:00",200.05,200.135,-66.443,-73.034,200.2,24,2.33,,,
LMG07-01,481,"2007-01-23 23:33:00",200.05,200.135,-66.443,-73.034,200.2,22,5.813,,,
LMG07-01,481,"2007-01-23 23:33:00",200.05,200.135,-66.443,-73.034,200.2,20,14.626,,,
LMG07-01,481,"2007-01-23 23:33:00",200.05,200.135,-66.443,-73.034,200.2,18,22.941,,,
LMG07-01,481,"2007-01-23 23:33:00",200.05,200.135,-66.443,-73.034,200.2,16,31.132,,,
LMG07-01,481,"2007-01-23 23:33:00",200.05,200.135,-66.443,-73.034,200.2,12,75.355,,,
LMG07-01,481,"2007-01-23 23:33:00",200.05,200.135,-66.443,-73.034,200.2,6,1013.47,,,
LMG07-01,481,"2007-01-23 23:33:00",200.05,200.135,-66.443,-73.034,200.2,2,3718.14,,,
LMG07-01,492,"2007-01-24 10:04:00",200.074,180.152,-66.578,-72.74,200.18,24,2.446,,,
LMG07-01,492,"2007-01-24 10:04:00",200.074,180.152,-66.578,-72.74,200.18,22,5.957,,,
LMG07-01,492,"2007-01-24 10:04:00",200.074,180.152,-66.578,-72.74,200.18,20,12.393,,,
LMG07-01,492,"2007-01-24 10:04:00",200.074,180.152,-66.578,-72.74,200.18,18,20.809,,,
LMG07-01,492,"2007-01-24 10:04:00",200.074,180.152,-66.578,-72.74,200.18,16,29.459,,,
LMG07-01,492,"2007-01-24 10:04:00",200.074,180.152,-66.578,-72.74,200.18,14,46.915,,,
LMG07-01,492,"2007-01-24 10:04:00",200.074,180.152,-66.578,-72.74,200.18,6,1013.97,,,
LMG07-01,492,"2007-01-24 10:04:00",200.074,180.152,-66.578,-72.74,200.18,2,3548.84,,,
LMG07-01,498,"2007-01-24 15:28:00",200.153,160.044,-66.713,-72.44,200.16,24,2.076,,,
LMG07-01,498,"2007-01-24 15:28:00",200.153,160.044,-66.713,-72.44,200.16,22,5.322,,,
LMG07-01,498,"2007-01-24 15:28:00",200.153,160.044,-66.713,-72.44,200.16,20,12.471,,,
LMG07-01,498,"2007-01-24 15:28:00",200.153,160.044,-66.713,-72.44,200.16,18,23.228,,,
LMG07-01,498,"2007-01-24 15:28:00",200.153,160.044,-66.713,-72.44,200.16,16,32.781,,,
LMG07-01,498,"2007-01-24 15:28:00",200.153,160.044,-66.713,-72.44,200.16,12,54.29,,,
LMG07-01,498,"2007-01-24 15:28:00",200.153,160.044,-66.713,-72.44,200.16,6,1015.5,,,
LMG07-01,498,"2007-01-24 15:28:00",200.153,160.044,-66.713,-72.44,200.16,2,3290.54,,,
LMG07-01,505,"2007-01-24 23:53:00",200.125,140.099,-66.847,-72.141,200.14,24,2.548,,,
LMG07-01,505,"2007-01-24 23:53:00",200.125,140.099,-66.847,-72.141,200.14,22,4.912,,,
LMG07-01,505,"2007-01-24 23:53:00",200.125,140.099,-66.847,-72.141,200.14,20,11.173,,,
LMG07-01,505,"2007-01-24 23:53:00",200.125,140.099,-66.847,-72.141,200.14,18,21.737,,,
LMG07-01,505,"2007-01-24 23:53:00",200.125,140.099,-66.847,-72.141,200.14,16,29.777,,,
LMG07-01,505,"2007-01-24 23:53:00",200.125,140.099,-66.847,-72.141,200.14,10,62.929,,,
LMG07-01,505,"2007-01-24 23:53:00",200.125,140.099,-66.847,-72.141,200.14,2,410.316,,,
LMG07-01,515,"2007-01-25 09:47:00",200.08,120.089,-66.981,-71.838,200.12,24,1.091,,,
LMG07-01,515,"2007-01-25 09:47:00",200.08,120.089,-66.981,-71.838,200.12,22,5.153,,,
LMG07-01,515,"2007-01-25 09:47:00",200.08,120.089,-66.981,-71.838,200.12,20,11.934,,,
LMG07-01,515,"2007-01-25 09:47:00",200.08,120.089,-66.981,-71.838,200.12,18,21.536,,,
LMG07-01,515,"2007-01-25 09:47:00",200.08,120.089,-66.981,-71.838,200.12,16,32.022,,,
LMG07-01,515,"2007-01-25 09:47:00",200.08,120.089,-66.981,-71.838,200.12,12,63.696,,,
LMG07-01,515,"2007-01-25 09:47:00",200.08,120.089,-66.981,-71.838,200.12,2,433.961,,,
LMG07-01,517,"2007-01-25 12:03:00",199.252,100.402,-67.117,-71.55,200.1,24,1.191,,,
LMG07-01,517,"2007-01-25 12:03:00",199.252,100.402,-67.117,-71.55,200.1,22,6.077,,,
LMG07-01,517,"2007-01-25 12:03:00",199.252,100.402,-67.117,-71.55,200.1,20,12.742,,,
LMG07-01,517,"2007-01-25 12:03:00",199.252,100.402,-67.117,-71.55,200.1,18,24.244,,,
LMG07-01,517,"2007-01-25 12:03:00",199.252,100.402,-67.117,-71.55,200.1,14,44.008,,,
LMG07-01,517,"2007-01-25 12:03:00",199.252,100.402,-67.117,-71.55,200.1,12,58.56,,,
LMG07-01,517,"2007-01-25 12:03:00",199.252,100.402,-67.117,-71.55,200.1,2,427.116,,,
LMG07-01,525,"2007-01-25 16:51:00",200.076,80.04,-67.247,-71.22,200.08,24,1.9,,,
LMG07-01,525,"2007-01-25 16:51:00",200.076,80.04,-67.247,-71.22,200.08,22,5.475,,,
LMG07-01,525,"2007-01-25 16:51:00",200.076,80.04,-67.247,-71.22,200.08,20,9.666,,,
LMG07-01,525,"2007-01-25 16:51:00",200.076,80.04,-67.247,-71.22,200.08,18,17.871,,,
LMG07-01,525,"2007-01-25 16:51:00",200.076,80.04,-67.247,-71.22,200.08,14,35.739,,,
LMG07-01,525,"2007-01-25 16:51:00",200.076,80.04,-67.247,-71.22,200.08,10,60.441,,,
LMG07-01,525,"2007-01-25 16:51:00",200.076,80.04,-67.247,-71.22,200.08,2,447.597,,,
LMG07-01,537,"2007-01-26 13:46:00",200.08,60.03,-67.379,-70.906,200.06,24,1.816,,,
LMG07-01,537,"2007-01-26 13:46:00",200.08,60.03,-67.379,-70.906,200.06,22,4.496,,,
LMG07-01,537,"2007-01-26 13:46:00",200.08,60.03,-67.379,-70.906,200.06,20,10.96,,,
LMG07-01,537,"2007-01-26 13:46:00",200.08,60.03,-67.379,-70.906,200.06,18,17.272,,,
LMG07-01,537,"2007-01-26 13:46:00",200.08,60.03,-67.379,-70.906,200.06,14,35.488,,,
LMG07-01,537,"2007-01-26 13:46:00",200.08,60.03,-67.379,-70.906,200.06,10,64.561,,,
LMG07-01,537,"2007-01-26 13:46:00",200.08,60.03,-67.379,-70.906,200.06,6,202.547,,,
LMG07-01,537,"2007-01-26 13:46:00",200.08,60.03,-67.379,-70.906,200.06,2,496.79,,,
LMG07-01,541,"2007-01-26 15:54:00",199.787,40.36,-67.51,-70.599,200.04,24,1.611,,,
LMG07-01,541,"2007-01-26 15:54:00",199.787,40.36,-67.51,-70.599,200.04,22,5.701,,,
LMG07-01,541,"2007-01-26 15:54:00",199.787,40.36,-67.51,-70.599,200.04,18,11.983,,,
LMG07-01,541,"2007-01-26 15:54:00",199.787,40.36,-67.51,-70.599,200.04,16,25.234,,,
LMG07-01,541,"2007-01-26 15:54:00",199.787,40.36,-67.51,-70.599,200.04,14,34.854,,,
LMG07-01,541,"2007-01-26 15:54:00",199.787,40.36,-67.51,-70.599,200.04,12,76.616,,,
LMG07-01,541,"2007-01-26 15:54:00",199.787,40.36,-67.51,-70.599,200.04,4,504.596,,,
LMG07-01,541,"2007-01-26 15:54:00",199.787,40.36,-67.51,-70.599,200.04,2,748.203,,,
LMG07-01,552,"2007-01-26 20:49:00",199.951,20.021,-67.642,-70.27,200.02,24,1.94,,,
LMG07-01,552,"2007-01-26 20:49:00",199.951,20.021,-67.642,-70.27,200.02,22,5.679,,,
LMG07-01,552,"2007-01-26 20:49:00",199.951,20.021,-67.642,-70.27,200.02,20,10.47,,,
LMG07-01,552,"2007-01-26 20:49:00",199.951,20.021,-67.642,-70.27,200.02,18,14.248,,,
LMG07-01,552,"2007-01-26 20:49:00",199.951,20.021,-67.642,-70.27,200.02,16,21.094,,,
LMG07-01,552,"2007-01-26 20:49:00",199.951,20.021,-67.642,-70.27,200.02,12,60.906,,,
LMG07-01,552,"2007-01-26 20:49:00",199.951,20.021,-67.642,-70.27,200.02,6,252.607,,,
LMG07-01,552,"2007-01-26 20:49:00",199.951,20.021,-67.642,-70.27,200.02,2,541.565,,,
LMG07-01,566,"2007-01-28 15:20:00",199.916,-19.994,-67.902,-69.618,200.-020,24,1.004,,,
LMG07-01,566,"2007-01-28 15:20:00",199.916,-19.994,-67.902,-69.618,200.-020,22,2.41,,,
LMG07-01,566,"2007-01-28 15:20:00",199.916,-19.994,-67.902,-69.618,200.-020,20,4.803,,,
LMG07-01,566,"2007-01-28 15:20:00",199.916,-19.994,-67.902,-69.618,200.-020,18,6.459,,,
LMG07-01,566,"2007-01-28 15:20:00",199.916,-19.994,-67.902,-69.618,200.-020,16,8.377,,,
LMG07-01,566,"2007-01-28 15:20:00",199.916,-19.994,-67.902,-69.618,200.-020,12,14.482,,,
LMG07-01,566,"2007-01-28 15:20:00",199.916,-19.994,-67.902,-69.618,200.-020,2,144.42,,,
LMG07-01,575,"2007-01-28 19:33:00",199.952,0.044,-67.772,-69.946,200,24,1.487,,,
LMG07-01,575,"2007-01-28 19:33:00",199.952,0.044,-67.772,-69.946,200,22,4.814,,,
LMG07-01,575,"2007-01-28 19:33:00",199.952,0.044,-67.772,-69.946,200,18,9.24,,,
LMG07-01,575,"2007-01-28 19:33:00",199.952,0.044,-67.772,-69.946,200,16,14.941,,,
LMG07-01,575,"2007-01-28 19:33:00",199.952,0.044,-67.772,-69.946,200,14,21.631,,,
LMG07-01,575,"2007-01-28 19:33:00",199.952,0.044,-67.772,-69.946,200,10,52.086,,,
LMG07-01,575,"2007-01-28 19:33:00",199.952,0.044,-67.772,-69.946,200,4,303.107,,,
LMG07-01,575,"2007-01-28 19:33:00",199.952,0.044,-67.772,-69.946,200,2,693.35,,,
LMG07-01,585,"2007-01-29 11:16:00",100.563,-0.668,-68.381,-71.684,100,24,2.151,,,
LMG07-01,585,"2007-01-29 11:16:00",100.563,-0.668,-68.381,-71.684,100,22,3.544,,,
LMG07-01,585,"2007-01-29 11:16:00",100.563,-0.668,-68.381,-71.684,100,20,3.754,,,
LMG07-01,585,"2007-01-29 11:16:00",100.563,-0.668,-68.381,-71.684,100,18,6.281,,,
