"studyName","Event","Cast","Bottle","Datetime GMT","Station Name","Line","Station","Latitude (º)","Longitude (º)","Irradiance (%)","Depth (m)","[PO4]3- (µmol/L)","[SiO4]4- (µmol/L)","[NO2]- (µmol/L)","[NO3]- (µmol/L)","[NH4]+ (µmol/L)","Nitrite and Nitrate (µmol/L)","Notes"
LMG11-01,33,,21,"2011-01-08 07:15:00",,600,200,-63.96333,-66.855,,12,1.5,33.7,,,,25.9,
LMG11-01,33,,23,"2011-01-08 07:15:00",,600,200,-63.96333,-66.855,,0,1.4,32.6,,,,26,
LMG11-01,21,,,"2011-01-08 01:02:00",,600,120,-64.45167,-65.64833,,4,1.5,56.5,,,,24.7,Underway
LMG11-01,23,,,"2011-01-08 02:08:00",,600,140,-64.33667,-65.855,,4,1.5,52.5,,,,24.7,Underway
LMG11-01,26,,,"2011-01-08 03:18:00",,600,160,-64.21,-66.25667,,4,1.4,27.6,,,,25.6,Underway
LMG11-01,27,,,"2011-01-08 04:23:00",,600,180,-64.0855,-66.55833,,4,1.5,40.1,,,,25.5,Underway
LMG11-01,43,,1,"2011-01-08 19:29:00",,600,200,-64.61,-68.29667,,2600,2.1,144.6,,,,34.6,
LMG11-01,43,,3,"2011-01-08 19:29:00",,600,200,-64.61,-68.29667,,1500,2,126.2,,,,34.2,
LMG11-01,43,,5,"2011-01-08 19:29:00",,600,200,-64.61,-68.29667,,1000,2,111.6,,,,33.8,
LMG11-01,43,,7,"2011-01-08 19:29:00",,600,200,-64.61,-68.29667,,400,2,93.1,,,,34.4,
LMG11-01,43,,9,"2011-01-08 19:29:00",,600,200,-64.61,-68.29667,,200,2.1,84.7,,,,35.8,
LMG11-01,43,,11,"2011-01-08 19:29:00",,600,200,-64.61,-68.29667,,100,2.2,71.8,,,,35.6,
LMG11-01,43,,13,"2011-01-08 19:29:00",,600,200,-64.61,-68.29667,,80,1.9,60.7,,,,31.9,
LMG11-01,43,,15,"2011-01-08 19:29:00",,600,200,-64.61,-68.29667,,65,1.7,43.6,,,,27.1,
LMG11-01,43,,17,"2011-01-08 19:29:00",,600,200,-64.61,-68.29667,,40,1.5,33.7,,,,24.4,
LMG11-01,43,,19,"2011-01-08 19:29:00",,600,200,-64.61,-68.29667,,30,1.4,32.2,,,,24.5,
LMG11-01,43,,21,"2011-01-08 19:29:00",,600,200,-64.61,-68.29667,,10,1.4,33.4,,,,24.5,
LMG11-01,43,,23,"2011-01-08 19:29:00",,600,200,-64.61,-68.29667,,0,1.5,33.9,,,,24.6,
LMG11-01,50,,,"2011-01-08 01:55:00",,500,180,-64.74333,-67.96833,,4,1.3,43,,,,24,Underway
LMG11-01,52,,,"2011-01-08 02:10:00",,500,160,-64.8,-67.83333,,4,1.4,37.5,,,,21.1,Underway
LMG11-01,54,,,"2011-01-09 03:56:00",,500,140,-64.85917,-67.69433,,4,1.4,40.7,,,,24.7,Underway
LMG11-01,59,,1,"2011-01-09 05:37:00",,500,120,-65.11,-67.09167,,650,2.1,111.2,,,,33.7,
LMG11-01,59,,3,"2011-01-09 05:37:00",,500,120,-65.11,-67.09167,,500,2.1,108.4,,,,34,
LMG11-01,59,,5,"2011-01-09 05:37:00",,500,120,-65.11,-67.09167,,400,2.1,105.5,,,,33.9,
LMG11-01,59,,7,"2011-01-09 05:37:00",,500,120,-65.11,-67.09167,,300,2.1,100.1,,,,34.4,
LMG11-01,59,,9,"2011-01-09 05:37:00",,500,120,-65.11,-67.09167,,200,2.1,95.6,,,,34.3,
LMG11-01,59,,11,"2011-01-09 05:37:00",,500,120,-65.11,-67.09167,,100,1.7,58.1,,,,26.8,
LMG11-01,59,,13,"2011-01-09 05:37:00",,500,120,-65.11,-67.09167,,75,1.5,52,,,,25,
LMG11-01,59,,15,"2011-01-09 05:37:00",,500,120,-65.11,-67.09167,,41,1.5,47.4,,,,24.9,
LMG11-01,59,,17,"2011-01-09 05:37:00",,500,120,-65.11,-67.09167,,24,1.4,46.5,,,,24.6,
LMG11-01,59,,19,"2011-01-09 05:37:00",,500,120,-65.11,-67.09167,,15,1.4,48.2,,,,24.2,
LMG11-01,59,,21,"2011-01-09 05:37:00",,500,120,-65.11,-67.09167,,9,1.4,48.1,,,,24.4,
LMG11-01,59,,23,"2011-01-09 05:37:00",,500,120,-65.11,-67.09167,,0,1.4,44.1,,,,24.4,
LMG11-01,66,,,"2011-01-09 10:17:00",,500,100,-65.23,-66.77,,4,1.4,58.7,,,,22.6,Underway
LMG11-01,68,,,"2011-01-09 11:20:00",,500,80,-65.35667,-66.46333,,4,1.3,58,,,,22,Underway
LMG11-01,73,,1,"2011-01-09 13:06:00",,500,60,-65.47833,-66.15,,270,2.1,105.2,,,,33.5,
LMG11-01,73,,3,"2011-01-09 13:06:00",,500,60,-65.47833,-66.15,,200,2.1,100.4,,,,33.6,
LMG11-01,73,,5,"2011-01-09 13:06:00",,500,60,-65.47833,-66.15,,175,2.1,96.8,,,,33.8,
LMG11-01,73,,7,"2011-01-09 13:06:00",,500,60,-65.47833,-66.15,,150,2.1,90.2,,,,32.9,
LMG11-01,73,,9,"2011-01-09 13:06:00",,500,60,-65.47833,-66.15,,125,2,84,,,,32,
LMG11-01,73,,11,"2011-01-09 13:06:00",,500,60,-65.47833,-66.15,,100,1.9,74.9,,,,28.9,
LMG11-01,73,,13,"2011-01-09 13:06:00",,500,60,-65.47833,-66.15,,75,1.7,67.7,,,,26.4,
LMG11-01,73,,15,"2011-01-09 13:06:00",,500,60,-65.47833,-66.15,,42,1.5,57.6,,,,23.1,
LMG11-01,73,,17,"2011-01-09 13:06:00",,500,60,-65.47833,-66.15,,300,1.5,60,,,,22.9,
LMG11-01,73,,19,"2011-01-09 13:06:00",,500,60,-65.47833,-66.15,,21,1.4,59.9,,,,22.8,
LMG11-01,73,,21,"2011-01-09 13:06:00",,500,60,-65.47833,-66.15,,7,1.4,60.6,,,,22.1,
LMG11-01,73,,23,"2011-01-09 13:06:00",,500,60,-65.47833,-66.15,,0,1.4,60,,,,22,
LMG11-01,83,,,"2011-01-10 13:28:00",,600,80,-64.685,-65.04667,,4,1.2,60.2,,,,19,Underway
LMG11-01,84,,,"2011-01-10 14:35:00",,600,60,-64.81167,-64.715,,4,1.2,59.6,,,,18.3,Underway
LMG11-01,104,,1,"2011-01-11 00:30:00",,600,40,-64.93167,-64.405,,1200,2.1,108.6,,,,33.9,
LMG11-01,104,,3,"2011-01-11 00:30:00",,600,40,-64.93167,-64.405,,800,2.1,106.7,,,,33.8,
LMG11-01,104,,5,"2011-01-11 00:30:00",,600,40,-64.93167,-64.405,,600,2.1,107.3,,,,33.8,
LMG11-01,104,,7,"2011-01-11 00:30:00",,600,40,-64.93167,-64.405,,400,2.1,105.4,,,,33.6,
LMG11-01,104,,9,"2011-01-11 00:30:00",,600,40,-64.93167,-64.405,,200,2.1,97.9,,,,33.2,
LMG11-01,104,,11,"2011-01-11 00:30:00",,600,40,-64.93167,-64.405,,100,1.1,59.6,,,,18.2,
LMG11-01,104,,13,"2011-01-11 00:30:00",,600,40,-64.93167,-64.405,,80,1.8,74.6,,,,28.6,
LMG11-01,104,,15,"2011-01-11 00:30:00",,600,40,-64.93167,-64.405,,45,1.7,69.1,,,,26.7,
LMG11-01,104,,17,"2011-01-11 00:30:00",,600,40,-64.93167,-64.405,,35,1.6,63.8,,,,26.1,
LMG11-01,104,,19,"2011-01-11 00:30:00",,600,40,-64.93167,-64.405,,20,1.6,65.7,,,,24.2,
LMG11-01,104,,21,"2011-01-11 00:30:00",,600,40,-64.93167,-64.405,,10,1.5,61.3,,,,22.1,
LMG11-01,104,,23,"2011-01-11 00:30:00",,600,40,-64.93167,-64.405,,0,1.2,57.1,,,,18.3,
LMG11-01,119,,1,"2011-01-11 10:59:00",,600,40,-64.93167,-64.39833,,45,1.7,68.5,,,,27.2,
LMG11-01,119,,3,"2011-01-11 10:59:00",,600,40,-64.93167,-64.39833,,40,1.6,66.1,,,,25,
LMG11-01,119,,5,"2011-01-11 10:59:00",,600,40,-64.93167,-64.39833,,35,1.6,58.5,,,,24.8,
LMG11-01,119,,7,"2011-01-11 10:59:00",,600,40,-64.93167,-64.39833,,30,1.6,63.9,,,,23.9,
LMG11-01,119,,9,"2011-01-11 10:59:00",,600,40,-64.93167,-64.39833,,25,1.5,63,,,,22.9,
LMG11-01,119,,11,"2011-01-11 10:59:00",,600,40,-64.93167,-64.39833,,20,1.5,62.6,,,,22.5,
LMG11-01,119,,17,"2011-01-11 10:59:00",,600,40,-64.93167,-64.39833,,15,1.5,62.1,,,,22.2,
LMG11-01,119,,19,"2011-01-11 10:59:00",,600,40,-64.93167,-64.39833,,10,1.3,61.2,,,,20.3,
LMG11-01,119,,21,"2011-01-11 10:59:00",,600,40,-64.93167,-64.39833,,5,1.3,61.2,,,,19.5,
LMG11-01,119,,23,"2011-01-11 10:59:00",,600,40,-64.93167,-64.39833,,0,1.2,53.8,,,,18.6,
LMG11-01,143,,3,"2011-01-11 23:06:00",,600,40,-64.93167,-64.4,,400,2.2,108.4,,,,34.2,
LMG11-01,143,,5,"2011-01-11 23:06:00",,600,40,-64.93167,-64.4,,300,2.1,104.8,,,,33.5,
LMG11-01,143,,7,"2011-01-11 23:06:00",,600,40,-64.93167,-64.4,,200,2,101.4,,,,33.3,
LMG11-01,143,,9,"2011-01-11 23:06:00",,600,40,-64.93167,-64.4,,100,2.1,94.1,,,,32.7,
LMG11-01,143,,11,"2011-01-11 23:06:00",,600,40,-64.93167,-64.4,,80,1.9,80.4,,,,31.8,
LMG11-01,143,,13,"2011-01-11 23:06:00",,600,40,-64.93167,-64.4,,60,1.8,73.2,,,,29.3,
LMG11-01,143,,15,"2011-01-11 23:06:00",,600,40,-64.93167,-64.4,,40,1.6,67.1,,,,27.2,
LMG11-01,143,,17,"2011-01-11 23:06:00",,600,40,-64.93167,-64.4,,24,1.5,60,,,,23.4,
LMG11-01,143,,19,"2011-01-11 23:06:00",,600,40,-64.93167,-64.4,,14,1.3,57.2,,,,22.4,
LMG11-01,143,,21,"2011-01-11 23:06:00",,600,40,-64.93167,-64.4,,10,1.1,57.6,,,,19.4,
LMG11-01,143,,23,"2011-01-11 23:06:00",,600,40,-64.93167,-64.4,,0,0.9,48.5,,,,17.2,
LMG11-01,151,,1,"2001-01-12 10:01:00",,600,40,-64.93333,-64.4,,50,1,57.9,,,,18.3,
LMG11-01,151,,3,"2001-01-12 10:01:00",,600,40,-64.93333,-64.4,,45,1.6,57,,,,27.5,
LMG11-01,151,,5,"2001-01-12 10:01:00",,600,40,-64.93333,-64.4,,40,1.7,67.1,,,,28.5,
LMG11-01,151,,7,"2001-01-12 10:01:00",,600,40,-64.93333,-64.4,,35,1.8,69.7,,,,29.4,
LMG11-01,151,,9,"2001-01-12 10:01:00",,600,40,-64.93333,-64.4,,30,1.7,66.8,,,,28.1,
LMG11-01,151,,11,"2001-01-12 10:01:00",,600,40,-64.93333,-64.4,,25,1.5,59.9,,,,25.1,
LMG11-01,151,,13,"2001-01-12 10:01:00",,600,40,-64.93333,-64.4,,20,1.4,60.4,,,,23.3,
LMG11-01,151,,15,"2001-01-12 10:01:00",,600,40,-64.93333,-64.4,,15,1.4,59.6,,,,22.4,
LMG11-01,151,,19,"2001-01-12 10:01:00",,600,40,-64.93333,-64.4,,10,1.2,57.1,,,,19.8,
LMG11-01,151,,23,"2001-01-12 10:01:00",,600,40,-64.93333,-64.4,,0,1,56.4,,,,17.8,
LMG11-01,172,,1,"2011-01-13 03:48:00",,400,40,-66.25,-67.335,,165,2,86.1,,,,33,
LMG11-01,172,,5,"2011-01-13 03:48:00",,400,40,-66.25,-67.335,,110,1.9,80.2,,,,32,
LMG11-01,172,,7,"2011-01-13 03:48:00",,400,40,-66.25,-67.335,,100,1.8,74.4,,,,30.6,
LMG11-01,172,,9,"2011-01-13 03:48:00",,400,40,-66.25,-67.335,,80,1.8,75.5,,,,30.3,
LMG11-01,172,,11,"2011-01-13 03:48:00",,400,40,-66.25,-67.335,,60,1.6,66.5,,,,26.4,
LMG11-01,172,,13,"2011-01-13 03:48:00",,400,40,-66.25,-67.335,,40,1.3,55.1,,,,22.4,
LMG11-01,172,,15,"2011-01-13 03:48:00",,400,40,-66.25,-67.335,,30,1.1,51.6,,,,20,
LMG11-01,172,,17,"2011-01-13 03:48:00",,400,40,-66.25,-67.335,,20,1,46.2,,,,18.9,
LMG11-01,172,,19,"2011-01-13 03:48:00",,400,40,-66.25,-67.335,,14,1,49.2,,,,18.4,
LMG11-01,172,,21,"2011-01-13 03:48:00",,400,40,-66.25,-67.335,,5,1,49.3,,,,19.1,
LMG11-01,172,,23,"2011-01-13 03:48:00",,400,40,-66.25,-67.335,,0,1,49.4,,,,18.3,
LMG11-01,181,,,"2011-01-13 08:00:00",,400,60,-66.13167,-67.64333,,4,0.5,34.8,,,,9.3,Underway
LMG11-01,183,,,"2011-01-13 08:36:00",,400,80,-66.06667,-67.80833,,4,1,53.8,,,,19.7,Underway
LMG11-01,188,,1,"2011-01-13 10:48:00",,400,100,-65.87667,-68.28167,,350,2,104.6,,,,35.3,
LMG11-01,188,,3,"2011-01-13 10:48:00",,400,100,-65.87667,-68.28167,,250,2,94.7,,,,35.5,
LMG11-01,188,,5,"2011-01-13 10:48:00",,400,100,-65.87667,-68.28167,,200,2.1,89.5,,,,36.1,
LMG11-01,188,,7,"2011-01-13 10:48:00",,400,100,-65.87667,-68.28167,,150,2.1,97.1,,,,36,
LMG11-01,188,,9,"2011-01-13 10:48:00",,400,100,-65.87667,-68.28167,,100,2,79.7,,,,32.4,
LMG11-01,188,,11,"2011-01-13 10:48:00",,400,100,-65.87667,-68.28167,,80,1.7,65.2,,,,26.9,
LMG11-01,188,,13,"2011-01-13 10:48:00",,400,100,-65.87667,-68.28167,,57,1.5,60.9,,,,25.5,
LMG11-01,188,,15,"2011-01-13 10:48:00",,400,100,-65.87667,-68.28167,,45,1.4,59.6,,,,24.7,
LMG11-01,188,,17,"2011-01-13 10:48:00",,400,100,-65.87667,-68.28167,,24,1.2,53.4,,,,23.3,
LMG11-01,188,,19,"2011-01-13 10:48:00",,400,100,-65.87667,-68.28167,,15,1.2,53.5,,,,23.4,
LMG11-01,188,,21,"2011-01-13 10:48:00",,400,100,-65.87667,-68.28167,,7,1.2,52.8,,,,23.5,
LMG11-01,188,,23,"2011-01-13 10:48:00",,400,100,-65.87667,-68.28167,,0,1.2,55.6,,,,23.4,
LMG11-01,193,,,"2011-01-13 19:32:00",,300,160,-66.11483,-70.78617,,4,0.9,34,,,,22.4,Underway
LMG11-01,198,,,"2011-01-13 21:33:00",,300,140,-66.24167,-70.48833,,4,1.3,51,,,,23.1,Underway
LMG11-01,201,,,"2011-01-13 22:35:00",,300,120,-66.36833,-70.16833,,4,1.2,55.8,,,,23.2,Underway
LMG11-01,215,,1,"2011-01-14 04:20:00",,300,100,-66.505,-69.86667,,470,2.1,111.5,,,,33.9,
LMG11-01,215,,3,"2011-01-14 04:20:00",,300,100,-66.505,-69.86667,,400,2,105.3,,,,34.2,
LMG11-01,215,,5,"2011-01-14 04:20:00",,300,100,-66.505,-69.86667,,325,2,102.5,,,,34.5,
LMG11-01,215,,7,"2011-01-14 04:20:00",,300,100,-66.505,-69.86667,,200,2.1,96.8,,,,35.3,
LMG11-01,215,,9,"2011-01-14 04:20:00",,300,100,-66.505,-69.86667,,110,1.8,71.2,,,,28.7,
LMG11-01,215,,11,"2011-01-14 04:20:00",,300,100,-66.505,-69.86667,,100,1.7,69,,,,27.2,
LMG11-01,215,,13,"2011-01-14 04:20:00",,300,100,-66.505,-69.86667,,65,1.4,54.3,,,,23.6,
LMG11-01,215,,15,"2011-01-14 04:20:00",,300,100,-66.505,-69.86667,,50,1.4,55.9,,,,23.3,
LMG11-01,215,,17,"2011-01-14 04:20:00",,300,100,-66.505,-69.86667,,20,1.2,56.7,,,,22.5,
LMG11-01,215,,19,"2011-01-14 04:20:00",,300,100,-66.505,-69.86667,,12,1.2,55.9,,,,22.5,
LMG11-01,215,,21,"2011-01-14 04:20:00",,300,100,-66.505,-69.86667,,5,1.2,55.9,,,,22.7,
LMG11-01,215,,23,"2011-01-14 04:20:00",,300,100,-66.505,-69.86667,,0,1.2,54,,,,22.6,
LMG11-01,220,,,"2011-01-14 07:35:00",,300,80,-66.62667,-69.57,,4,0.5,53.2,,,,14,Underway
LMG11-01,223,,,"2011-01-14 08:38:00",,300,60,-66.91,-69.235,,4,0.6,54.5,,,,13.5,Underway
LMG11-01,230,,1,"2011-01-14 10:22:00",,300,040,-66.89,-68.92,,670,2,107.3,,,,34.1,
LMG11-01,230,,3,"2011-01-14 10:22:00",,300,040,-66.89,-68.92,,400,2.1,107.9,,,,34.5,
LMG11-01,230,,5,"2011-01-14 10:22:00",,300,040,-66.89,-68.92,,200,2,96.2,,,,35.1,
LMG11-01,230,,7,"2011-01-14 10:22:00",,300,040,-66.89,-68.92,,120,1.7,64,,,,28,
LMG11-01,230,,9,"2011-01-14 10:22:00",,300,040,-66.89,-68.92,,75,1.5,63.2,,,,24.7,
LMG11-01,230,,11,"2011-01-14 10:22:00",,300,040,-66.89,-68.92,,50,1.5,61.1,,,,24.5,
LMG11-01,230,,13,"2011-01-14 10:22:00",,300,040,-66.89,-68.92,,20,0.7,50.8,,,,14.3,
LMG11-01,230,,15,"2011-01-14 10:22:00",,300,040,-66.89,-68.92,,15,0.1,41,,,,3.3,
LMG11-01,230,,17,"2011-01-14 10:22:00",,300,040,-66.89,-68.92,,10,0,40.4,,,,2.3,
LMG11-01,230,,19,"2011-01-14 10:22:00",,300,040,-66.89,-68.92,,7,0.8,37.1,,,,18.8,
LMG11-01,230,,21,"2011-01-14 10:22:00",,300,040,-66.89,-68.92,,4,0.1,40.4,,,,2.4,
LMG11-01,230,,23,"2011-01-14 10:22:00",,300,040,-66.89,-68.92,,0,0,41.1,,,,2.1,
LMG11-01,239,,1,"2011-01-14 20:50:00",,200,100,-67.11333,-71.53167,,430,2.2,110.9,,,,34.9,
LMG11-01,239,,3,"2011-01-14 20:50:00",,200,100,-67.11333,-71.53167,,400,2.2,113.5,,,,34.9,
LMG11-01,239,,5,"2011-01-14 20:50:00",,200,100,-67.11333,-71.53167,,350,2.1,109.5,,,,35.1,
LMG11-01,239,,7,"2011-01-14 20:50:00",,200,100,-67.11333,-71.53167,,200,2.2,97.3,,,,36,
LMG11-01,239,,9,"2011-01-14 20:50:00",,200,100,-67.11333,-71.53167,,100,1.7,70.2,,,,27.4,
LMG11-01,239,,11,"2011-01-14 20:50:00",,200,100,-67.11333,-71.53167,,60,1.3,41.8,,,,22.5,
LMG11-01,239,,13,"2011-01-14 20:50:00",,200,100,-67.11333,-71.53167,,40,1.2,42.7,,,,21.9,
LMG11-01,239,,15,"2011-01-14 20:50:00",,200,100,-67.11333,-71.53167,,25,0.1,40.8,,,,2.2,
LMG11-01,239,,17,"2011-01-14 20:50:00",,200,100,-67.11333,-71.53167,,18,0.8,36.6,,,,18.6,
LMG11-01,239,,19,"2011-01-14 20:50:00",,200,100,-67.11333,-71.53167,,10,0.8,33.9,,,,18.9,
LMG11-01,239,,21,"2011-01-14 20:50:00",,200,100,-67.11333,-71.53167,,5,0.8,34.4,,,,18.7,
LMG11-01,239,,23,"2011-01-14 20:50:00",,200,100,-67.11333,-71.53167,,0,0.7,27.5,,,,15,
LMG11-01,251,,1,"2011-01-15 03:31:00",,200,40,-67.50833,-70.57833,,750,2.1,112.8,,,,34.5,
LMG11-01,251,,3,"2011-01-15 03:31:00",,200,40,-67.50833,-70.57833,,400,2.1,103.9,,,,34.9,
LMG11-01,251,,5,"2011-01-15 03:31:00",,200,40,-67.50833,-70.57833,,250,2.1,105,,,,35.4,
LMG11-01,251,,7,"2011-01-15 03:31:00",,200,40,-67.50833,-70.57833,,110,1.8,67.4,,,,30.5,
LMG11-01,251,,9,"2011-01-15 03:31:00",,200,40,-67.50833,-70.57833,,75,1.7,70,,,,26.9,
LMG11-01,251,,11,"2011-01-15 03:31:00",,200,40,-67.50833,-70.57833,,55,1.8,67.3,,,,26.4,
LMG11-01,251,,13,"2011-01-15 03:31:00",,200,40,-67.50833,-70.57833,,38,1.3,61,,,,20.5,
LMG11-01,251,,15,"2011-01-15 03:31:00",,200,40,-67.50833,-70.57833,,30,0,33.3,,,,2.5,
LMG11-01,251,,17,"2011-01-15 03:31:00",,200,40,-67.50833,-70.57833,,16,0,44.7,,,,0,
LMG11-01,251,,19,"2011-01-15 03:31:00",,200,40,-67.50833,-70.57833,,9,0,30.7,,,,0,
LMG11-01,251,,21,"2011-01-15 03:31:00",,200,40,-67.50833,-70.57833,,5,0,46.6,,,,0,
LMG11-01,251,,23,"2011-01-15 03:31:00",,200,40,-67.50833,-70.57833,,0,0,47.4,,,,0,
LMG11-01,262,,1,"2011-01-15 10:38:00",,200,0,-67.77167,-69.945,,700,2.1,111.5,,,,34.8,
LMG11-01,262,,3,"2011-01-15 10:38:00",,200,0,-67.77167,-69.945,,400,2.1,101.5,,,,34.4,
LMG11-01,262,,5,"2011-01-15 10:38:00",,200,0,-67.77167,-69.945,,300,2.1,89,,,,33.5,
LMG11-01,262,,7,"2011-01-15 10:38:00",,200,0,-67.77167,-69.945,,200,2.2,81.9,,,,33.5,
LMG11-01,262,,9,"2011-01-15 10:38:00",,200,0,-67.77167,-69.945,,100,1.6,53.8,,,,25.1,
LMG11-01,262,,11,"2011-01-15 10:38:00",,200,0,-67.77167,-69.945,,75,1.2,49.2,,,,18.9,
LMG11-01,262,,13,"2011-01-15 10:38:00",,200,0,-67.77167,-69.945,,40,1.1,45.6,,,,16,
LMG11-01,262,,15,"2011-01-15 10:38:00",,200,0,-67.77167,-69.945,,21,1.2,57.3,,,,21.7,
LMG11-01,262,,17,"2011-01-15 10:38:00",,200,0,-67.77167,-69.945,,15,1.2,55.8,,,,21,
LMG11-01,262,,19,"2011-01-15 10:38:00",,200,0,-67.77167,-69.945,,10,0.5,49.9,,,,11.3,
LMG11-01,262,,21,"2011-01-15 10:38:00",,200,0,-67.77167,-69.945,,5,0.2,45.8,,,,3.8,
LMG11-01,262,,23,"2011-01-15 10:38:00",,200,0,-67.77167,-69.945,,0,0.4,45.5,,,,9.1,
LMG11-01,273,,1,"2011-01-15 17:02:00",,200,-40,-68.03167,-69.285,,450,2.1,91,,,,33.9,
LMG11-01,273,,3,"2011-01-15 17:02:00",,200,-40,-68.03167,-69.285,,400,2.3,95.8,,,,34.2,
LMG11-01,273,,5,"2011-01-15 17:02:00",,200,-40,-68.03167,-69.285,,300,2.1,87.7,,,,33.7,
LMG11-01,273,,7,"2011-01-15 17:02:00",,200,-40,-68.03167,-69.285,,200,2.1,88.3,,,,33.3,
LMG11-01,273,,9,"2011-01-15 17:02:00",,200,-40,-68.03167,-69.285,,100,1.8,64.9,,,,28.8,
LMG11-01,273,,11,"2011-01-15 17:02:00",,200,-40,-68.03167,-69.285,,75,1.6,60.3,,,,24.9,
LMG11-01,273,,13,"2011-01-15 17:02:00",,200,-40,-68.03167,-69.285,,52,1.3,54.5,,,,19.5,
LMG11-01,273,,15,"2011-01-15 17:02:00",,200,-40,-68.03167,-69.285,,30,1.2,55,,,,20.3,
LMG11-01,273,,17,"2011-01-15 17:02:00",,200,-40,-68.03167,-69.285,,16,0.9,47.5,,,,16.9,
LMG11-01,273,,19,"2011-01-15 17:02:00",,200,-40,-68.03167,-69.285,,9,0.3,45.7,,,,5.4,
LMG11-01,273,,21,"2011-01-15 17:02:00",,200,-40,-68.03167,-69.285,,4,0.2,44.1,,,,1.6,
LMG11-01,273,,23,"2011-01-15 17:02:00",,200,-40,-68.03167,-69.285,,0,0.1,44.7,,,,0.8,
LMG11-01,280,,1,"2011-01-15 21:35:00",,200,-20,-67.9,-69.61667,,140,2,70.5,,,,31.1,
LMG11-01,280,,3,"2011-01-15 21:35:00",,200,-20,-67.9,-69.61667,,125,1.9,68.4,,,,30.8,
LMG11-01,280,,5,"2011-01-15 21:35:00",,200,-20,-67.9,-69.61667,,110,1.8,64,,,,28.8,
LMG11-01,280,,7,"2011-01-15 21:35:00",,200,-20,-67.9,-69.61667,,100,1.2,52.3,,,,21,
LMG11-01,280,,9,"2011-01-15 21:35:00",,200,-20,-67.9,-69.61667,,80,1.7,61,,,,27.4,
LMG11-01,280,,11,"2011-01-15 21:35:00",,200,-20,-67.9,-69.61667,,60,1.7,60.9,,,,26.9,
LMG11-01,280,,13,"2011-01-15 21:35:00",,200,-20,-67.9,-69.61667,,40,1.5,53,,,,22.9,
LMG11-01,280,,15,"2011-01-15 21:35:00",,200,-20,-67.9,-69.61667,,25,1.3,54.9,,,,21.2,
LMG11-01,280,,17,"2011-01-15 21:35:00",,200,-20,-67.9,-69.61667,,20,1,56.4,,,,17.6,
LMG11-01,280,,19,"2011-01-15 21:35:00",,200,-20,-67.9,-69.61667,,14,0.3,49.2,,,,8.5,
LMG11-01,280,,21,"2011-01-15 21:35:00",,200,-20,-67.9,-69.61667,,10,0.1,45,,,,4.5,
LMG11-01,280,,23,"2011-01-15 21:35:00",,200,-20,-67.9,-69.61667,,0,0,44.1,,,,0.3,
LMG11-01,287,,1,"2011-01-17 06:06:00",,200,160,-66.71167,-72.44,,3000,2.1,116.5,,,,33.9,
LMG11-01,287,,3,"2011-01-17 06:06:00",,200,160,-66.71167,-72.44,,2000,1.9,100.8,,,,27.3,
LMG11-01,287,,5,"2011-01-17 06:06:00",,200,160,-66.71167,-72.44,,1000,2,89.9,,,,32.7,
LMG11-01,287,,7,"2011-01-17 06:06:00",,200,160,-66.71167,-72.44,,400,2,76.1,,,,33.4,
LMG11-01,287,,9,"2011-01-17 06:06:00",,200,160,-66.71167,-72.44,,250,2.1,70.5,,,,34.7,
LMG11-01,287,,11,"2011-01-17 06:06:00",,200,160,-66.71167,-72.44,,100,2.1,52.7,,,,33.2,
LMG11-01,287,,13,"2011-01-17 06:06:00",,200,160,-66.71167,-72.44,,75,2,44.3,,,,30.1,
LMG11-01,287,,15,"2011-01-17 06:06:00",,200,160,-66.71167,-72.44,,50,1.3,31.5,,,,23.5,
LMG11-01,287,,17,"2011-01-17 06:06:00",,200,160,-66.71167,-72.44,,38,1.3,25.3,,,,23.4,
LMG11-01,287,,19,"2011-01-17 06:06:00",,200,160,-66.71167,-72.44,,20,1,18.9,,,,22.7,
LMG11-01,287,,21,"2011-01-17 06:06:00",,200,160,-66.71167,-72.44,,10,1,18.7,,,,22.6,
LMG11-01,287,,23,"2011-01-17 06:06:00",,200,160,-66.71167,-72.44,,0,1,18.9,,,,22.6,
LMG11-01,296,,,"2011-01-17 13:18:00",,200,140,-66.845,-72.14333,,4,1.1,46.5,,,,21.2,Underway
LMG11-01,298,,,"2011-01-17 14:13:00",,200,120,-66.98083,-71.84033,,4,0.5,36.2,,,,13.6,Underway
LMG11-01,302,,,"2011-01-17 16:20:00",,200,80,-67.24167,-71.22333,,4,0,36,,,,0,Underway
LMG11-01,304,,,"2011-01-17 17:14:00",,200,60,-67.37,-70.92167,,4,0,41.3,,,,0,Underway
LMG11-01,309,,,"2011-01-17 19:17:00",,200,20,-67.64167,-70.26167,,4,0,35.9,,,,0,Underway
LMG11-01,314,,1,"2011-01-17 22:19:00",,221,-019,-67.76667,-69.26833,,136,2,74.7,,,,31.3,
LMG11-01,314,,3,"2011-01-17 22:19:00",,221,-019,-67.76667,-69.26833,,125,2,67.7,,,,30.8,
LMG11-01,314,,7,"2011-01-17 22:19:00",,221,-019,-67.76667,-69.26833,,120,1.9,68.1,,,,30.5,
LMG11-01,314,,9,"2011-01-17 22:19:00",,221,-019,-67.76667,-69.26833,,100,2,69.8,,,,29.4,
