,studyName,eventNum,cast,bottle,datetime,stationID,gridLine,gridStation,lat,lon,percentIrradiance,depth,PO4,SiO4,NO2,NO3,NH4,Nitrite,notes
6624,LMG09-01,309.0,,23.0,2009-01-19 03:35:00,notFound,168,-30,-68.167,-70.009,,0.0,1.2,47.8,,,,20.0,
6625,LMG09-01,322.0,,1.0,2009-01-19 17:25:00,notFound,167,-33,-68.185,-69.956,,500.0,2.0,104.5,,,,32.4,
6626,LMG09-01,322.0,,3.0,2009-01-19 17:25:00,notFound,167,-33,-68.185,-69.956,,400.0,2.0,94.2,,,,32.7,
6627,LMG09-01,322.0,,5.0,2009-01-19 17:25:00,notFound,167,-33,-68.185,-69.956,,300.0,2.1,41.7,,,,33.0,
6628,LMG09-01,322.0,,7.0,2009-01-19 17:25:00,notFound,167,-33,-68.185,-69.956,,200.0,2.1,45.4,,,,33.3,
6629,LMG09-01,322.0,,9.0,2009-01-19 17:25:00,notFound,167,-33,-68.185,-69.956,,150.0,2.1,67.6,,,,33.0,
6630,LMG09-01,322.0,,11.0,2009-01-19 17:25:00,notFound,167,-33,-68.185,-69.956,,100.0,1.9,71.3,,,,31.3,
6631,LMG09-01,322.0,,13.0,2009-01-19 17:25:00,notFound,167,-33,-68.185,-69.956,,80.0,1.7,41.7,,,,27.5,
6632,LMG09-01,322.0,,15.0,2009-01-19 17:25:00,notFound,167,-33,-68.185,-69.956,,60.0,1.5,59.3,,,,24.4,
6633,LMG09-01,322.0,,17.0,2009-01-19 17:25:00,notFound,167,-33,-68.185,-69.956,,40.0,1.4,40.2,,,,23.3,
6634,LMG09-01,322.0,,19.0,2009-01-19 17:25:00,notFound,167,-33,-68.185,-69.956,,30.0,1.4,55.1,,,,22.2,
6635,LMG09-01,322.0,,21.0,2009-01-19 17:25:00,notFound,167,-33,-68.185,-69.956,,15.0,1.2,46.3,,,,20.2,
6636,LMG09-01,322.0,,23.0,2009-01-19 17:25:00,notFound,167,-33,-68.185,-69.956,,0.0,1.2,59.0,,,,19.6,
6637,LMG09-01,343.0,,1.0,2009-01-20 04:00:00,notFound,165,-35,-68.21,-69.959,,500.0,2.1,102.0,,,,32.8,
6638,LMG09-01,343.0,,3.0,2009-01-20 04:00:00,notFound,165,-35,-68.21,-69.959,,400.0,2.1,30.8,,,,32.6,
6639,LMG09-01,343.0,,5.0,2009-01-20 04:00:00,notFound,165,-35,-68.21,-69.959,,350.0,2.1,92.4,,,,33.2,
6640,LMG09-01,343.0,,7.0,2009-01-20 04:00:00,notFound,165,-35,-68.21,-69.959,,200.0,2.1,94.8,,,,33.6,
6641,LMG09-01,343.0,,9.0,2009-01-20 04:00:00,notFound,165,-35,-68.21,-69.959,,150.0,2.1,80.9,,,,33.3,
6642,LMG09-01,343.0,,11.0,2009-01-20 04:00:00,notFound,165,-35,-68.21,-69.959,,100.0,2.0,46.6,,,,31.3,
6643,LMG09-01,343.0,,13.0,2009-01-20 04:00:00,notFound,165,-35,-68.21,-69.959,,80.0,1.8,44.0,,,,28.6,
6644,LMG09-01,343.0,,15.0,2009-01-20 04:00:00,notFound,165,-35,-68.21,-69.959,,70.0,1.7,61.3,,,,26.8,
6645,LMG09-01,343.0,,17.0,2009-01-20 04:00:00,notFound,165,-35,-68.21,-69.959,,50.0,1.5,54.3,,,,24.5,
6646,LMG09-01,343.0,,19.0,2009-01-20 04:00:00,notFound,165,-35,-68.21,-69.959,,30.0,1.4,63.5,,,,22.9,
6647,LMG09-01,343.0,,21.0,2009-01-20 04:00:00,notFound,165,-35,-68.21,-69.959,,15.0,1.3,56.0,,,,21.4,
6648,LMG09-01,343.0,,23.0,2009-01-20 04:00:00,notFound,165,-35,-68.21,-69.959,,0.0,1.2,61.9,,,,19.7,
6649,LMG09-01,352.0,,1.0,2009-01-20 18:42:00,notFound,165,-36,-68.215,-69.948,,600.0,2.1,112.8,,,,32.5,
6650,LMG09-01,352.0,,3.0,2009-01-20 18:42:00,notFound,165,-36,-68.215,-69.948,,500.0,2.1,107.1,,,,32.9,
6651,LMG09-01,352.0,,5.0,2009-01-20 18:42:00,notFound,165,-36,-68.215,-69.948,,400.0,2.1,107.6,,,,33.0,
6652,LMG09-01,352.0,,7.0,2009-01-20 18:42:00,notFound,165,-36,-68.215,-69.948,,300.0,2.1,51.4,,,,33.4,
6653,LMG09-01,352.0,,9.0,2009-01-20 18:42:00,notFound,165,-36,-68.215,-69.948,,270.0,2.2,101.6,,,,33.6,
6654,LMG09-01,352.0,,11.0,2009-01-20 18:42:00,notFound,165,-36,-68.215,-69.948,,200.0,2.1,54.1,,,,33.8,
6655,LMG09-01,352.0,,13.0,2009-01-20 18:42:00,notFound,165,-36,-68.215,-69.948,,100.0,2.0,75.2,,,,31.6,
6656,LMG09-01,352.0,,15.0,2009-01-20 18:42:00,notFound,165,-36,-68.215,-69.948,,90.0,2.0,73.8,,,,30.8,
6657,LMG09-01,352.0,,17.0,2009-01-20 18:42:00,notFound,165,-36,-68.215,-69.948,,50.0,1.5,39.9,,,,24.1,
6658,LMG09-01,352.0,,19.0,2009-01-20 18:42:00,notFound,165,-36,-68.215,-69.948,,20.0,1.3,61.2,,,,21.6,
6659,LMG09-01,352.0,,21.0,2009-01-20 18:42:00,notFound,165,-36,-68.215,-69.948,,10.0,1.2,57.4,,,,20.6,
6660,LMG09-01,352.0,,23.0,2009-01-20 18:42:00,notFound,165,-36,-68.215,-69.948,,0.0,1.2,56.1,,,,19.9,
6661,LMG09-01,358.0,,1.0,2009-01-21 03:20:00,notFound,165,-40,-68.251,-69.886,,470.0,2.1,84.0,,,,32.8,
6662,LMG09-01,358.0,,3.0,2009-01-21 03:20:00,notFound,165,-40,-68.251,-69.886,,400.0,2.2,88.7,,,,33.2,
6663,LMG09-01,358.0,,5.0,2009-01-21 03:20:00,notFound,165,-40,-68.251,-69.886,,300.0,2.2,101.9,,,,33.3,
6664,LMG09-01,358.0,,7.0,2009-01-21 03:20:00,notFound,165,-40,-68.251,-69.886,,200.0,2.2,98.4,,,,33.8,
6665,LMG09-01,358.0,,9.0,2009-01-21 03:20:00,notFound,165,-40,-68.251,-69.886,,150.0,2.1,71.9,,,,33.2,
6666,LMG09-01,358.0,,11.0,2009-01-21 03:20:00,notFound,165,-40,-68.251,-69.886,,100.0,2.0,60.3,,,,30.8,
6667,LMG09-01,358.0,,13.0,2009-01-21 03:20:00,notFound,165,-40,-68.251,-69.886,,75.0,1.8,69.8,,,,28.1,
6668,LMG09-01,358.0,,15.0,2009-01-21 03:20:00,notFound,165,-40,-68.251,-69.886,,50.0,1.6,64.7,,,,24.5,
6669,LMG09-01,358.0,,17.0,2009-01-21 03:20:00,notFound,165,-40,-68.251,-69.886,,25.0,1.4,59.5,,,,21.7,
6670,LMG09-01,358.0,,19.0,2009-01-21 03:20:00,notFound,165,-40,-68.251,-69.886,,18.0,1.3,57.0,,,,20.6,
6671,LMG09-01,358.0,,21.0,2009-01-21 03:20:00,notFound,165,-40,-68.251,-69.886,,10.0,1.2,49.1,,,,20.2,
6672,LMG09-01,358.0,,23.0,2009-01-21 03:20:00,notFound,165,-40,-68.251,-69.886,,0.0,1.2,55.3,,,,19.6,
6673,LMG09-01,376.0,,1.0,2009-01-21 15:32:00,notFound,167,-33,-68.26,-69.902,,500.0,2.1,91.6,,,,32.7,
6674,LMG09-01,376.0,,3.0,2009-01-21 15:32:00,notFound,167,-33,-68.26,-69.902,,400.0,2.1,71.7,,,,33.0,
6675,LMG09-01,376.0,,5.0,2009-01-21 15:32:00,notFound,167,-33,-68.26,-69.902,,300.0,2.2,51.4,,,,33.3,
6676,LMG09-01,376.0,,7.0,2009-01-21 15:32:00,notFound,167,-33,-68.26,-69.902,,200.0,2.2,61.2,,,,33.6,
6677,LMG09-01,376.0,,9.0,2009-01-21 15:32:00,notFound,167,-33,-68.26,-69.902,,100.0,2.0,80.7,,,,31.4,
6678,LMG09-01,376.0,,11.0,2009-01-21 15:32:00,notFound,167,-33,-68.26,-69.902,,90.0,1.9,77.5,,,,29.7,
6679,LMG09-01,376.0,,13.0,2009-01-21 15:32:00,notFound,167,-33,-68.26,-69.902,,75.0,1.7,51.0,,,,26.0,
6680,LMG09-01,376.0,,15.0,2009-01-21 15:32:00,notFound,167,-33,-68.26,-69.902,,50.0,1.5,58.9,,,,24.0,
6681,LMG09-01,376.0,,17.0,2009-01-21 15:32:00,notFound,167,-33,-68.26,-69.902,,40.0,1.5,51.3,,,,23.5,
6682,LMG09-01,376.0,,19.0,2009-01-21 15:32:00,notFound,167,-33,-68.26,-69.902,,25.0,1.4,63.8,,,,22.7,
6683,LMG09-01,376.0,,21.0,2009-01-21 15:32:00,notFound,167,-33,-68.26,-69.902,,10.0,1.3,62.5,,,,20.4,
6684,LMG09-01,376.0,,23.0,2009-01-21 15:32:00,notFound,167,-33,-68.26,-69.902,,0.0,1.2,53.3,,,,19.6,
6685,LMG09-01,387.0,,1.0,2009-01-22 02:15:00,notFound,167,-33,-68.294,-69.891,,550.0,2.1,100.8,,,,32.6,
6686,LMG09-01,387.0,,3.0,2009-01-22 02:15:00,notFound,167,-33,-68.294,-69.891,,350.0,2.2,108.2,,,,32.9,
6687,LMG09-01,387.0,,5.0,2009-01-22 02:15:00,notFound,167,-33,-68.294,-69.891,,300.0,2.2,105.4,,,,33.2,
6688,LMG09-01,387.0,,7.0,2009-01-22 02:15:00,notFound,167,-33,-68.294,-69.891,,250.0,2.2,69.8,,,,33.6,
6689,LMG09-01,387.0,,9.0,2009-01-22 02:15:00,notFound,167,-33,-68.294,-69.891,,200.0,2.2,76.2,,,,33.7,
6690,LMG09-01,387.0,,11.0,2009-01-22 02:15:00,notFound,167,-33,-68.294,-69.891,,150.0,2.2,101.5,,,,32.5,
6691,LMG09-01,387.0,,13.0,2009-01-22 02:15:00,notFound,167,-33,-68.294,-69.891,,100.0,1.9,60.4,,,,29.7,
6692,LMG09-01,387.0,,15.0,2009-01-22 02:15:00,notFound,167,-33,-68.294,-69.891,,80.0,1.7,69.3,,,,27.0,
6693,LMG09-01,387.0,,17.0,2009-01-22 02:15:00,notFound,167,-33,-68.294,-69.891,,40.0,1.5,53.8,,,,23.1,
6694,LMG09-01,387.0,,19.0,2009-01-22 02:15:00,notFound,167,-33,-68.294,-69.891,,20.0,1.3,58.2,,,,20.8,
6695,LMG09-01,387.0,,21.0,2009-01-22 02:15:00,notFound,167,-33,-68.294,-69.891,,10.0,1.2,55.7,,,,20.1,
6696,LMG09-01,387.0,,23.0,2009-01-22 02:15:00,notFound,167,-33,-68.294,-69.891,,0.0,1.2,60.4,,,,19.7,
6697,LMG09-01,397.0,,1.0,2009-01-22 14:12:00,notFound,100,100,-67.703,-72.293,,400.0,2.1,91.9,,,,32.2,
6698,LMG09-01,397.0,,3.0,2009-01-22 14:12:00,notFound,100,100,-67.703,-72.293,,300.0,2.1,103.5,,,,33.0,
6699,LMG09-01,397.0,,5.0,2009-01-22 14:12:00,notFound,100,100,-67.703,-72.293,,200.0,2.2,91.4,,,,33.9,
6700,LMG09-01,397.0,,7.0,2009-01-22 14:12:00,notFound,100,100,-67.703,-72.293,,150.0,2.2,82.6,,,,33.5,
6701,LMG09-01,397.0,,9.0,2009-01-22 14:12:00,notFound,100,100,-67.703,-72.293,,125.0,2.1,72.6,,,,32.0,
6702,LMG09-01,397.0,,11.0,2009-01-22 14:12:00,notFound,100,100,-67.703,-72.293,,110.0,2.0,74.2,,,,30.6,
6703,LMG09-01,397.0,,13.0,2009-01-22 14:12:00,notFound,100,100,-67.703,-72.293,,95.0,1.9,66.0,,,,28.5,
6704,LMG09-01,397.0,,15.0,2009-01-22 14:12:00,notFound,100,100,-67.703,-72.293,,75.0,1.8,59.8,,,,27.0,
6705,LMG09-01,397.0,,17.0,2009-01-22 14:12:00,notFound,100,100,-67.703,-72.293,,45.0,1.5,53.8,,,,23.3,
6706,LMG09-01,397.0,,19.0,2009-01-22 14:12:00,notFound,100,100,-67.703,-72.293,,20.0,1.5,59.4,,,,23.0,
6707,LMG09-01,397.0,,21.0,2009-01-22 14:12:00,notFound,100,100,-67.703,-72.293,,15.0,1.5,63.4,,,,23.1,
6708,LMG09-01,397.0,,23.0,2009-01-22 14:12:00,notFound,100,100,-67.703,-72.293,,0.0,1.5,61.4,,,,22.7,
6709,LMG09-01,405.0,,1.0,2009-01-23 20:40:00,100.600,100,60,-67.97735,-72.66112,,390.0,2.1,86.1,,,,32.3,
6710,LMG09-01,405.0,,3.0,2009-01-23 20:40:00,100.600,100,60,-67.97735,-72.66112,,300.0,2.2,107.2,,,,33.0,
6711,LMG09-01,405.0,,5.0,2009-01-23 20:40:00,100.600,100,60,-67.97735,-72.66112,,250.0,2.2,74.5,,,,33.2,
6712,LMG09-01,405.0,,7.0,2009-01-23 20:40:00,100.600,100,60,-67.97735,-72.66112,,200.0,2.1,44.5,,,,33.2,
6713,LMG09-01,405.0,,9.0,2009-01-23 20:40:00,100.600,100,60,-67.97735,-72.66112,,150.0,2.1,45.9,,,,33.3,
6714,LMG09-01,405.0,,11.0,2009-01-23 20:40:00,100.600,100,60,-67.97735,-72.66112,,125.0,-999.0,-999.0,,,,-999.0,
6715,LMG09-01,405.0,,13.0,2009-01-23 20:40:00,100.600,100,60,-67.97735,-72.66112,,100.0,2.1,45.2,,,,32.6,
6716,LMG09-01,405.0,,15.0,2009-01-23 20:40:00,100.600,100,60,-67.97735,-72.66112,,75.0,1.9,44.4,,,,30.0,
6717,LMG09-01,405.0,,17.0,2009-01-23 20:40:00,100.600,100,60,-67.97735,-72.66112,,50.0,1.7,44.7,,,,25.6,
6718,LMG09-01,405.0,,19.0,2009-01-23 20:40:00,100.600,100,60,-67.97735,-72.66112,,35.0,1.4,50.3,,,,22.8,
6719,LMG09-01,405.0,,21.0,2009-01-23 20:40:00,100.600,100,60,-67.97735,-72.66112,,10.0,1.4,49.1,,,,22.7,
6720,LMG09-01,405.0,,23.0,2009-01-23 20:40:00,100.600,100,60,-67.97735,-72.66112,,0.0,1.4,45.1,,,,22.8,
6721,LMG09-01,435.0,,1.0,2009-01-26 01:00:00,notFound,-100,0,-69.534,-75.535,,217.0,2.0,71.0,,,,32.4,
6722,LMG09-01,435.0,,3.0,2009-01-26 01:00:00,notFound,-100,0,-69.534,-75.535,,200.0,2.0,77.0,,,,31.7,
6723,LMG09-01,435.0,,5.0,2009-01-26 01:00:00,notFound,-100,0,-69.534,-75.535,,175.0,1.9,80.1,,,,30.2,
6724,LMG09-01,435.0,,7.0,2009-01-26 01:00:00,notFound,-100,0,-69.534,-75.535,,150.0,1.8,78.3,,,,29.0,
6725,LMG09-01,435.0,,9.0,2009-01-26 01:00:00,notFound,-100,0,-69.534,-75.535,,100.0,1.9,74.0,,,,25.4,
6726,LMG09-01,435.0,,11.0,2009-01-26 01:00:00,notFound,-100,0,-69.534,-75.535,,70.0,1.7,70.5,,,,26.6,
6727,LMG09-01,435.0,,13.0,2009-01-26 01:00:00,notFound,-100,0,-69.534,-75.535,,50.0,1.6,76.6,,,,24.9,
6728,LMG09-01,435.0,,15.0,2009-01-26 01:00:00,notFound,-100,0,-69.534,-75.535,,40.0,1.5,76.1,,,,23.5,
6729,LMG09-01,435.0,,17.0,2009-01-26 01:00:00,notFound,-100,0,-69.534,-75.535,,25.0,1.4,77.8,,,,22.3,
6730,LMG09-01,435.0,,19.0,2009-01-26 01:00:00,notFound,-100,0,-69.534,-75.535,,-999.0,-999.0,-999.0,,,,-999.0,
6731,LMG09-01,435.0,,21.0,2009-01-26 01:00:00,notFound,-100,0,-69.534,-75.535,,10.0,1.3,63.3,,,,21.9,
6732,LMG09-01,435.0,,23.0,2009-01-26 01:00:00,notFound,-100,0,-69.534,-75.535,,0.0,1.3,71.1,,,,21.8,
6733,LMG09-01,443.0,,1.0,2009-01-26 17:15:00,notFound,-100,0,-69.615,-75.559,,358.0,2.1,100.1,,,,33.0,
6734,LMG09-01,443.0,,3.0,2009-01-26 17:15:00,notFound,-100,0,-69.615,-75.559,,300.0,2.1,97.4,,,,33.0,
6735,LMG09-01,443.0,,5.0,2009-01-26 17:15:00,notFound,-100,0,-69.615,-75.559,,240.0,2.1,99.0,,,,31.9,
6736,LMG09-01,443.0,,7.0,2009-01-26 17:15:00,notFound,-100,0,-69.615,-75.559,,220.0,2.0,79.7,,,,31.4,
6737,LMG09-01,443.0,,9.0,2009-01-26 17:15:00,notFound,-100,0,-69.615,-75.559,,180.0,1.8,70.6,,,,28.1,
6738,LMG09-01,443.0,,11.0,2009-01-26 17:15:00,notFound,-100,0,-69.615,-75.559,,140.0,1.8,76.8,,,,28.7,
6739,LMG09-01,443.0,,13.0,2009-01-26 17:15:00,notFound,-100,0,-69.615,-75.559,,100.0,1.8,70.0,,,,27.9,
6740,LMG09-01,443.0,,15.0,2009-01-26 17:15:00,notFound,-100,0,-69.615,-75.559,,80.0,1.7,64.4,,,,27.4,
6741,LMG09-01,443.0,,17.0,2009-01-26 17:15:00,notFound,-100,0,-69.615,-75.559,,60.0,1.6,75.5,,,,26.3,
6742,LMG09-01,443.0,,19.0,2009-01-26 17:15:00,notFound,-100,0,-69.615,-75.559,,40.0,1.5,64.6,,,,24.2,
6743,LMG09-01,443.0,,21.0,2009-01-26 17:15:00,notFound,-100,0,-69.615,-75.559,,20.0,1.4,53.8,,,,23.1,
6744,LMG09-01,443.0,,23.0,2009-01-26 17:15:00,notFound,-100,0,-69.615,-75.559,,0.0,1.3,73.0,,,,21.5,
6745,LMG09-01,469.0,,1.0,2009-01-27 03:30:00,notFound,-100,0,-69.542,-75.55,,240.0,2.0,78.1,,,,31.5,
6746,LMG09-01,469.0,,3.0,2009-01-27 03:30:00,notFound,-100,0,-69.542,-75.55,,220.0,2.0,78.6,,,,31.2,
6747,LMG09-01,469.0,,5.0,2009-01-27 03:30:00,notFound,-100,0,-69.542,-75.55,,200.0,1.9,78.7,,,,28.9,
6748,LMG09-01,469.0,,7.0,2009-01-27 03:30:00,notFound,-100,0,-69.542,-75.55,,150.0,1.8,67.7,,,,28.5,
6749,LMG09-01,469.0,,9.0,2009-01-27 03:30:00,notFound,-100,0,-69.542,-75.55,,125.0,1.8,73.6,,,,28.0,
6750,LMG09-01,469.0,,11.0,2009-01-27 03:30:00,notFound,-100,0,-69.542,-75.55,,100.0,1.6,71.6,,,,25.2,
6751,LMG09-01,469.0,,13.0,2009-01-27 03:30:00,notFound,-100,0,-69.542,-75.55,,75.0,1.6,75.4,,,,24.6,
6752,LMG09-01,469.0,,15.0,2009-01-27 03:30:00,notFound,-100,0,-69.542,-75.55,,50.0,1.4,68.6,,,,22.9,
6753,LMG09-01,469.0,,17.0,2009-01-27 03:30:00,notFound,-100,0,-69.542,-75.55,,40.0,1.4,70.8,,,,23.0,
6754,LMG09-01,469.0,,19.0,2009-01-27 03:30:00,notFound,-100,0,-69.542,-75.55,,20.0,1.4,71.4,,,,22.5,
6755,LMG09-01,469.0,,21.0,2009-01-27 03:30:00,notFound,-100,0,-69.542,-75.55,,10.0,1.3,67.8,,,,22.5,
6756,LMG09-01,469.0,,23.0,2009-01-27 03:30:00,notFound,-100,0,-69.542,-75.55,,0.0,1.4,72.9,,,,22.5,
6757,LMG09-01,491.0,,1.0,2009-01-27 17:30:00,notFound,-100,0,-69.534,-75.465,,200.0,1.9,69.0,,,,29.6,
6758,LMG09-01,491.0,,3.0,2009-01-27 17:30:00,notFound,-100,0,-69.534,-75.465,,180.0,1.9,72.6,,,,29.3,
6759,LMG09-01,491.0,,5.0,2009-01-27 17:30:00,notFound,-100,0,-69.534,-75.465,,150.0,1.8,69.5,,,,28.7,
6760,LMG09-01,491.0,,7.0,2009-01-27 17:30:00,notFound,-100,0,-69.534,-75.465,,125.0,1.8,75.9,,,,28.8,
6761,LMG09-01,491.0,,9.0,2009-01-27 17:30:00,notFound,-100,0,-69.534,-75.465,,100.0,1.8,68.9,,,,27.9,
6762,LMG09-01,491.0,,11.0,2009-01-27 17:30:00,notFound,-100,0,-69.534,-75.465,,80.0,1.7,79.9,,,,25.4,
6763,LMG09-01,491.0,,13.0,2009-01-27 17:30:00,notFound,-100,0,-69.534,-75.465,,60.0,1.5,71.9,,,,23.4,
6764,LMG09-01,491.0,,15.0,2009-01-27 17:30:00,notFound,-100,0,-69.534,-75.465,,50.0,1.5,61.0,,,,24.6,
6765,LMG09-01,491.0,,17.0,2009-01-27 17:30:00,notFound,-100,0,-69.534,-75.465,,40.0,1.4,81.6,,,,23.2,
6766,LMG09-01,491.0,,19.0,2009-01-27 17:30:00,notFound,-100,0,-69.534,-75.465,,20.0,1.2,57.7,,,,20.6,
6767,LMG09-01,491.0,,21.0,2009-01-27 17:30:00,notFound,-100,0,-69.534,-75.465,,10.0,1.2,66.5,,,,20.6,
6768,LMG09-01,491.0,,23.0,2009-01-27 17:30:00,notFound,-100,0,-69.534,-75.465,,0.0,1.2,70.4,,,,20.6,
6769,LMG09-01,498.0,,1.0,2009-01-28 03:30:00,notFound,-100,0,-69.751,-75.585,,118.0,1.8,69.1,,,,28.1,
6770,LMG09-01,498.0,,3.0,2009-01-28 03:30:00,notFound,-100,0,-69.751,-75.585,,110.0,1.8,70.8,,,,28.0,
6771,LMG09-01,498.0,,5.0,2009-01-28 03:30:00,notFound,-100,0,-69.751,-75.585,,100.0,1.8,71.7,,,,27.9,
6772,LMG09-01,498.0,,7.0,2009-01-28 03:30:00,notFound,-100,0,-69.751,-75.585,,90.0,1.8,75.9,,,,28.1,
6773,LMG09-01,498.0,,9.0,2009-01-28 03:30:00,notFound,-100,0,-69.751,-75.585,,80.0,2.1,71.4,,,,27.2,
6774,LMG09-01,498.0,,11.0,2009-01-28 03:30:00,notFound,-100,0,-69.751,-75.585,,60.0,1.7,64.6,,,,25.2,
6775,LMG09-01,498.0,,13.0,2009-01-28 03:30:00,notFound,-100,0,-69.751,-75.585,,50.0,1.6,73.6,,,,25.5,
6776,LMG09-01,498.0,,15.0,2009-01-28 03:30:00,notFound,-100,0,-69.751,-75.585,,40.0,1.6,67.7,,,,25.1,
6777,LMG09-01,498.0,,17.0,2009-01-28 03:30:00,notFound,-100,0,-69.751,-75.585,,30.0,1.5,75.8,,,,23.8,
6778,LMG09-01,498.0,,19.0,2009-01-28 03:30:00,notFound,-100,0,-69.751,-75.585,,20.0,1.3,73.7,,,,21.5,
6779,LMG09-01,498.0,,21.0,2009-01-28 03:30:00,notFound,-100,0,-69.751,-75.585,,10.0,1.2,67.2,,,,20.8,
6780,LMG09-01,498.0,,23.0,2009-01-28 03:30:00,notFound,-100,0,-69.751,-75.585,,0.0,1.2,61.6,,,,20.6,
6781,LMG09-01,521.0,,1.0,2009-01-29 04:00:00,notFound,-100,160,-68.395,-77.921,,3220.0,2.3,150.1,,,,34.9,
6782,LMG09-01,521.0,,3.0,2009-01-29 04:00:00,notFound,-100,160,-68.395,-77.921,,2600.0,2.1,150.1,,,,31.2,
6783,LMG09-01,521.0,,5.0,2009-01-29 04:00:00,notFound,-100,160,-68.395,-77.921,,1800.0,2.0,127.0,,,,31.9,
6784,LMG09-01,521.0,,7.0,2009-01-29 04:00:00,notFound,-100,160,-68.395,-77.921,,1300.0,-999.0,-999.0,,,,-999.0,
6785,LMG09-01,521.0,,9.0,2009-01-29 04:00:00,notFound,-100,160,-68.395,-77.921,,350.0,-999.0,-999.0,,,,-999.0,
6786,LMG09-01,521.0,,11.0,2009-01-29 04:00:00,notFound,-100,160,-68.395,-77.921,,250.0,2.1,92.1,,,,32.6,
6787,LMG09-01,521.0,,13.0,2009-01-29 04:00:00,notFound,-100,160,-68.395,-77.921,,100.0,2.2,75.4,,,,32.1,
6788,LMG09-01,521.0,,15.0,2009-01-29 04:00:00,notFound,-100,160,-68.395,-77.921,,80.0,1.7,63.5,,,,26.0,
6789,LMG09-01,521.0,,17.0,2009-01-29 04:00:00,notFound,-100,160,-68.395,-77.921,,60.0,1.6,56.6,,,,25.1,
6790,LMG09-01,521.0,,19.0,2009-01-29 04:00:00,notFound,-100,160,-68.395,-77.921,,40.0,1.5,51.8,,,,24.1,
6791,LMG09-01,521.0,,21.0,2009-01-29 04:00:00,notFound,-100,160,-68.395,-77.921,,20.0,1.3,50.2,,,,23.5,
6792,LMG09-01,521.0,,23.0,2009-01-29 04:00:00,notFound,-100,160,-68.395,-77.921,,0.0,1.3,49.9,,,,23.3,
6793,LMG10-01,12.0,,1.0,2006-01-05 14:30:00,600.400,600,40,-64.93333,-64.4,,1300.0,2.2,106.3,,,,34.0,
6794,LMG10-01,12.0,,3.0,2006-01-05 14:30:00,600.400,600,40,-64.93333,-64.4,,1100.0,2.2,106.8,,,,34.2,
6795,LMG10-01,12.0,,5.0,2006-01-05 14:30:00,600.400,600,40,-64.93333,-64.4,,800.0,2.2,107.5,,,,34.5,
6796,LMG10-01,12.0,,7.0,2006-01-05 14:30:00,600.400,600,40,-64.93333,-64.4,,500.0,2.2,107.0,,,,34.6,
6797,LMG10-01,12.0,,9.0,2006-01-05 14:30:00,600.400,600,40,-64.93333,-64.4,,300.0,2.2,102.7,,,,34.4,
6798,LMG10-01,12.0,,11.0,2006-01-05 14:30:00,600.400,600,40,-64.93333,-64.4,,100.0,2.1,89.8,,,,33.0,
6799,LMG10-01,12.0,,13.0,2006-01-05 14:30:00,600.400,600,40,-64.93333,-64.4,,80.0,2.1,79.1,,,,32.6,
6800,LMG10-01,12.0,,15.0,2006-01-05 14:30:00,600.400,600,40,-64.93333,-64.4,,60.0,2.0,85.5,,,,30.7,
6801,LMG10-01,12.0,,17.0,2006-01-05 14:30:00,600.400,600,40,-64.93333,-64.4,,50.0,1.7,75.6,,,,27.3,
6802,LMG10-01,12.0,,19.0,2006-01-05 14:30:00,600.400,600,40,-64.93333,-64.4,,20.0,1.5,67.8,,,,24.8,
6803,LMG10-01,12.0,,21.0,2006-01-05 14:30:00,600.400,600,40,-64.93333,-64.4,,10.0,1.5,69.0,,,,25.0,
6804,LMG10-01,12.0,,23.0,2006-01-05 14:30:00,600.400,600,40,-64.93333,-64.4,,0.0,1.5,72.6,,,,24.8,
6805,LMG10-01,27.0,,1.0,2006-01-06 01:35:00,600.100,600,100,-64.57526999999999,-65.34139,,600.0,2.4,105.8,,,,32.8,
6806,LMG10-01,27.0,,3.0,2006-01-06 01:35:00,600.100,600,100,-64.57526999999999,-65.34139,,500.0,2.4,79.3,,,,33.4,
6807,LMG10-01,27.0,,5.0,2006-01-06 01:35:00,600.100,600,100,-64.57526999999999,-65.34139,,400.0,2.4,94.3,,,,33.5,
6808,LMG10-01,27.0,,7.0,2006-01-06 01:35:00,600.100,600,100,-64.57526999999999,-65.34139,,300.0,2.4,81.2,,,,33.7,
6809,LMG10-01,27.0,,9.0,2006-01-06 01:35:00,600.100,600,100,-64.57526999999999,-65.34139,,200.0,2.4,84.0,,,,33.5,
6810,LMG10-01,27.0,,11.0,2006-01-06 01:35:00,600.100,600,100,-64.57526999999999,-65.34139,,100.0,2.2,71.1,,,,31.3,
6811,LMG10-01,27.0,,13.0,2006-01-06 01:35:00,600.100,600,100,-64.57526999999999,-65.34139,,75.0,1.8,58.0,,,,26.2,
6812,LMG10-01,27.0,,15.0,2006-01-06 01:35:00,600.100,600,100,-64.57526999999999,-65.34139,,60.0,1.7,60.1,,,,24.3,
6813,LMG10-01,27.0,,17.0,2006-01-06 01:35:00,600.100,600,100,-64.57526999999999,-65.34139,,50.0,1.7,59.7,,,,24.5,
6814,LMG10-01,27.0,,19.0,2006-01-06 01:35:00,600.100,600,100,-64.57526999999999,-65.34139,,30.0,1.7,60.9,,,,24.7,
6815,LMG10-01,27.0,,21.0,2006-01-06 01:35:00,600.100,600,100,-64.57526999999999,-65.34139,,10.0,1.7,60.8,,,,24.7,
